n,o,l
oise,34.00989,9.0
meurthe_et_moselle,3.227784,1.0
alpes_maritimes,4.7298107,0.0
marne,9.153313,0.0
loire,0.0,0.0
ain,1.7659698,7.0
pyrenees_atlantiques,1.2174765,1.0
var,8.457711,1.0
aude,2.401253,4.0
ardennes,0.27363485,2.0
loir_et_cher,0.0,0.0
somme,8.921188,5.0
hautes_pyrenees,1.8341328,1.0
haute_garonne,1.8899637,1.0
bouches_du_rhone,9.092772,0.0
bas_rhin,51.75261,23.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,6.398434,1.0
calvados,1.7929437,1.0
cote_d'or,1.656812,0.0
eure_et_loir,12.090975,0.0
meuse,0.98567677,0.0
indre_et_loire,0.22239098,1.0
aube,6.694945,6.0
indre,5.9269147,10.0
val_de_marne,43.471645,9.0
haute_marne,0.0,0.0
herault,23.519823,3.0
gard,6.6280103,1.0
paris,81.24554,28.0
haute_vienne,0.0,2.0
ardeche,0.0,0.0
vaucluse,2.6968272,0.0
drome,1.1489549,1.0
pas_de_calais,6.62467,7.0
loiret,8.606961,0.0
yvelines,21.310772,2.0
jura,1.0743539,0.0
tarn_et_garonne,0.0,0.0
manche,0.3267261,0.0
territoire_de_belfort,1.5600815,0.0
eure,7.082525,2.0
val_d'oise,26.993792,13.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,66.56047,13.0
moselle,20.105648,0.0
isere,33.933605,14.0
essonne,0.3492227,0.0
nievre,1.7846389,3.0
vosges,10.336821,1.0
lot,0.0,0.0
haute_saone,2.0233629,1.0
seine_maritime,7.6390347,0.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.007824659,0.0
puy_de_dome,4.0773835,7.0
haut_rhin,31.888288,5.0
charente_maritime,1.3438237,0.0
vienne,0.0,0.0
nord,6.8545346,3.0
saone_et_loire,4.206596,0.0
haute_loire,0.0,1.0
charente,0.0,0.0
loire_atlantique,0.035900854,0.0
aisne,10.38295,1.0
tarn,0.0,0.0
gironde,8.62568,0.0
cher,4.281927,1.0
mayenne,0.0,0.0
doubs,2.7261205,0.0
seine_et_marne,33.245483,22.0
correze,0.0,0.0
gers,0.59511894,0.0
orne,0.0,0.0
maine_et_loire,0.0,0.0
seine_saint_denis,58.5218,24.0
yonne,0.0,0.0
lot_et_garonne,0.0,2.0
haute_savoie,10.028312,2.0
savoie,0.0,0.0
