n,o,l
tarragona,81.95409,52.0
almeria,23.31443,28.0
guadalajara,0.062478412,0.0
lleida,113.751884,59.0
araba/alava,203.5832,97.0
bizkaia,374.30893,900.0
granada,114.51668,48.0
burgos,89.57653,58.0
alicante,180.03362,152.0
valladolid,118.6561,121.0
cuenca,0.06242095,0.0
cordoba,56.243942,41.0
jaen,76.68007,46.0
malaga,154.17422,180.0
valencia,25.802301,215.0
toledo,0.06248599,0.0
avila,53.55133,45.0
barcelona,2571.1492,1560.0
zamora,11.489225,9.0
ciudad_real,0.06249352,0.0
palencia,35.844616,34.0
castellon,62.998444,47.0
leon,103.46197,43.0
girona,194.8448,192.0
caceres,139.2257,26.0
gipuzkoa,133.09697,82.0
cadiz,61.531322,52.0
badajoz,72.763855,25.0
albacete,0.064394996,0.0
sevilla,130.6881,156.0
salamanca,115.88797,131.0
soria,83.14299,104.0
huelva,17.730164,29.0
segovia,64.772934,91.0
