n,o,l
E08000016,19.21463,9.0
E09000001,0.0,0.0
E06000051,9.512018,8.0
E06000039,7.3559375,8.0
E09000005,23.92689,24.0
E09000020,3.0418909,6.0
E08000001,26.353378,17.0
E06000004,6.605386,6.0
E08000012,36.468056,19.0
E09000010,18.65832,10.0
E09000002,9.485596,6.0
E08000022,7.350185,17.0
E08000031,14.308337,16.0
E10000013,35.676224,32.0
E08000032,15.873401,20.0
E08000035,31.499592,33.0
E08000003,38.03208,29.0
E06000035,11.121014,17.0
E06000042,8.037754,5.0
E06000008,8.354865,14.0
E06000059,3.9562767,8.0
E06000015,4.533852,3.0
E06000011,12.346414,12.0
E08000024,30.16178,32.0
E06000003,5.1772385,4.0
E06000024,0.63083875,6.0
E06000049,22.39286,24.0
E08000037,21.686596,26.0
E10000015,55.167908,38.0
E06000016,14.123825,15.0
E10000016,100.972404,101.0
E08000017,4.6451964,18.0
E06000018,7.698556,2.0
E08000002,13.805321,17.0
E06000050,17.769335,13.0
E06000045,8.473667,15.0
E10000027,9.574822,13.0
E09000017,13.047745,42.0
E06000001,21.863045,11.0
E10000031,1.4577314,15.0
E10000006,42.62821,23.0
E10000030,65.545006,47.0
E08000019,43.467087,59.0
E06000055,11.185849,11.0
E10000020,42.414932,39.0
E10000003,14.273299,8.0
E06000044,4.5952888,5.0
E09000004,8.574475,9.0
E10000019,19.468384,14.0
E06000020,0.1414338,17.0
E09000029,17.129438,3.0
E06000012,0.0,2.0
E09000015,15.333606,13.0
E06000030,9.781313,6.0
E10000018,15.384046,16.0
E10000012,53.211365,40.0
E09000008,27.46288,24.0
E06000054,6.995162,10.0
E08000015,29.403898,19.0
E08000008,11.96009,8.0
E06000006,5.284721,6.0
E06000052,12.441018,13.0
E09000023,13.525531,6.0
E08000009,13.205611,13.0
E10000025,44.42443,34.0
E06000007,15.260321,11.0
E08000036,11.113178,13.0
E09000021,2.8942711,3.0
E09000009,8.209229,12.0
E08000004,23.838432,13.0
E08000005,22.546312,24.0
E08000027,15.883071,10.0
E09000016,11.213025,27.0
E08000014,15.470508,9.0
E10000024,20.840015,12.0
E06000022,26.709494,14.0
E08000023,3.8591614,4.0
E09000018,10.712332,13.0
E06000037,10.592511,10.0
E08000007,4.771433,14.0
E08000010,20.646057,23.0
E06000040,22.04634,26.0
E10000011,1.4555976,2.0
E06000036,10.931371,14.0
E10000014,3.987394,5.0
E06000046,66.36114,60.0
E10000034,0.0,3.0
E08000021,26.99374,33.0
E08000034,20.55753,17.0
E06000027,10.348096,12.0
E06000032,0.0,3.0
E06000026,5.2640047,2.0
E10000028,16.084616,33.0
E10000032,39.4202,46.0
E06000033,3.5175283,27.0
E06000013,25.508915,1.0
E09000022,6.2130423,12.0
E08000026,16.260012,11.0
E09000027,13.111991,12.0
E08000013,2.384742,3.0
E06000041,8.70411,9.0
E06000047,7.6621914,4.0
E06000017,37.368984,46.0
E10000021,0.0,0.0
E08000025,20.884542,25.0
E10000008,51.298706,58.0
E08000018,20.380537,14.0
E06000005,19.984825,22.0
E10000017,6.334379,8.0
E06000009,72.81895,75.0
E08000030,8.459359,22.0
E06000057,14.774808,12.0
E06000038,27.157757,25.0
E10000007,18.150963,5.0
E10000023,23.185734,7.0
E06000031,19.740742,18.0
E08000033,0.16081262,1.0
E06000043,3.2962492,4.0
E09000003,6.1592264,12.0
E06000014,18.625208,13.0
E10000029,2.8804777,4.0
E10000002,20.901989,62.0
E09000006,13.860501,18.0
E08000011,9.815427,5.0
E06000021,10.116181,12.0
E09000026,15.351636,5.0
E06000056,10.651975,23.0
E06000002,11.744483,11.0
E06000034,17.813967,12.0
