n,o,l
tarragona,75.61717,87.0
almeria,25.571444,27.0
guadalajara,0.1086638,0.0
lleida,102.6499,44.0
araba/alava,188.8904,168.0
bizkaia,342.6491,313.0
granada,106.9376,54.0
burgos,78.1156,69.0
alicante,130.85489,229.0
valladolid,107.480385,115.0
cuenca,0.11097236,0.0
cordoba,56.290127,49.0
jaen,66.52289,36.0
malaga,120.41652,105.0
valencia,21.648312,236.0
toledo,0.10866697,0.0
avila,56.271248,39.0
barcelona,2149.9766,1281.0
zamora,13.5037,44.0
ciudad_real,0.11106175,0.0
palencia,34.34668,50.0
castellon,56.28381,37.0
leon,105.471535,98.0
girona,137.60043,0.0
caceres,163.738,116.0
gipuzkoa,120.67121,123.0
cadiz,0.11664909,0.0
badajoz,68.48998,47.0
albacete,61.571213,41.0
sevilla,125.01231,82.0
salamanca,62.68218,59.0
soria,125.90985,106.0
huelva,15.932945,11.0
segovia,64.73371,79.0
