n,o,l
E08000016,14.067583,15.0
E09000001,2.801529,0.0
E06000051,11.4392185,9.0
E06000039,5.496279,3.0
E09000005,7.1100926,3.0
E09000020,3.3561792,1.0
E08000001,11.56655,2.0
E06000004,7.281533,8.0
E08000012,19.398092,9.0
E09000010,5.910503,1.0
E09000002,3.0190814,2.0
E08000022,6.4500895,2.0
E08000031,16.477955,7.0
E10000013,15.872666,11.0
E08000032,27.240704,21.0
E08000035,28.560432,10.0
E08000003,15.5825,10.0
E06000035,6.775142,0.0
E06000042,6.999075,4.0
E06000008,5.7253346,1.0
E06000059,3.937614,2.0
E06000015,6.5000277,2.0
E06000011,23.113327,10.0
E08000024,17.3434,7.0
E06000003,5.779356,5.0
E06000024,6.3273973,6.0
E06000049,19.807617,8.0
E08000037,16.779991,5.0
E10000015,33.49204,18.0
E06000016,12.569866,5.0
E10000016,69.97147,34.0
E08000017,13.977267,13.0
E06000018,4.7867146,0.0
E08000002,9.7662325,8.0
E06000050,17.573307,10.0
E06000045,7.8773193,8.0
E10000027,10.809791,3.0
E09000017,4.0383143,10.0
E06000001,5.238776,2.0
E10000031,21.26543,2.0
E10000006,35.147976,5.0
E10000030,24.871355,16.0
E08000019,35.88664,29.0
E06000055,9.354043,6.0
E10000020,39.307655,45.0
E10000003,17.815994,11.0
E06000044,2.68749,1.0
E09000004,7.0469093,3.0
E10000019,12.01254,6.0
E06000020,6.4669714,5.0
E09000029,3.9144998,1.0
E06000012,2.955051,0.0
E09000015,9.925889,2.0
E06000030,3.6999507,3.0
E10000018,16.462692,6.0
E10000012,49.86321,21.0
E09000008,13.084933,5.0
E06000054,6.6399355,6.0
E08000015,11.621278,13.0
E08000008,6.171729,11.0
E06000006,3.8192692,2.0
E06000052,6.0158157,9.0
E09000023,6.104822,5.0
E08000009,8.793694,4.0
E10000025,20.565838,2.0
E06000007,11.284134,3.0
E08000036,11.018998,7.0
E09000021,5.8076935,0.0
E09000009,8.810155,2.0
E08000004,10.467353,3.0
E08000005,6.805395,11.0
E08000027,14.864564,4.0
E09000016,3.6957364,8.0
E08000014,11.547098,2.0
E10000024,18.17602,5.0
E06000022,2.3035126,4.0
E08000023,16.42903,2.0
E09000018,7.211319,9.0
E06000037,4.975108,2.0
E08000007,16.387768,0.0
E08000010,15.044368,14.0
E06000040,3.8606188,8.0
E10000011,10.49126,2.0
E06000036,2.9632547,12.0
E10000014,38.763752,3.0
E06000046,3.0470054,20.0
E10000034,14.423964,1.0
E08000021,17.211605,7.0
E08000034,9.694148,3.0
E06000027,4.8070083,5.0
E06000032,5.8008976,3.0
E06000026,3.4199843,6.0
E10000028,28.998138,0.0
E10000032,18.627165,13.0
E06000033,3.7073054,8.0
E06000013,8.881562,1.0
E09000022,5.4407315,10.0
E08000026,6.533849,3.0
E09000027,4.225976,12.0
E08000013,9.050087,1.0
E06000041,5.753762,1.0
E06000047,36.282932,3.0
E06000017,1.4959116,14.0
E10000021,9.417744,0.0
E08000025,29.847698,4.0
E10000008,10.7171135,26.0
E08000018,15.422592,11.0
E06000005,7.1280046,6.0
E10000017,44.20262,0.0
E06000009,11.924733,40.0
E08000030,19.388458,5.0
E06000057,12.8278,4.0
E06000038,8.100355,6.0
E10000007,28.778492,8.0
E10000023,27.347918,7.0
E06000031,7.8790216,16.0
E08000033,4.2201753,7.0
E06000043,3.777533,0.0
E09000003,8.0162525,2.0
E06000014,10.220569,4.0
E10000029,23.585934,10.0
E10000002,11.279083,12.0
E09000006,9.560178,5.0
E08000011,12.319973,4.0
E06000021,14.904473,10.0
E09000026,6.8916044,2.0
E06000056,7.112582,5.0
E06000002,11.439594,1.0
E06000034,4.1041865,9.0
