n,o,l
oise,47.318623,11.0
meurthe_et_moselle,9.260588,0.0
alpes_maritimes,8.142427,0.0
marne,16.391544,0.0
loire,0.2796489,1.0
ain,5.9525175,0.0
pyrenees_atlantiques,6.2682133,0.0
var,20.176327,0.0
aude,10.554785,0.0
ardennes,0.0,0.0
loir_et_cher,6.6588984,0.0
somme,11.491316,0.0
hautes_pyrenees,0.0,0.0
haute_garonne,12.296401,2.0
bouches_du_rhone,8.7529545,0.0
bas_rhin,223.64377,3.0
cantal,0.32585406,2.0
landes,0.0,0.0
rhone,16.98122,0.0
calvados,17.029093,0.0
cote_d'or,5.8416967,0.0
eure_et_loir,20.13335,0.0
meuse,3.3162732,0.0
indre_et_loire,8.255302,0.0
aube,3.0080423,0.0
indre,6.6159415,0.0
val_de_marne,34.21304,13.0
haute_marne,0.0,0.0
herault,73.27055,3.0
gard,4.1958065,0.0
paris,159.29619,49.0
haute_vienne,1.8021724,0.0
ardeche,1.8189982,0.0
vaucluse,13.504548,2.0
drome,12.712097,0.0
pas_de_calais,8.705394,0.0
loiret,15.650108,0.0
yvelines,36.56393,4.0
jura,3.6770282,0.0
tarn_et_garonne,1.1710732,0.0
manche,7.2168665,0.0
territoire_de_belfort,3.2352734,0.0
eure,3.1623218,0.0
val_d'oise,108.81823,19.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,118.637535,24.0
moselle,8.28213,0.0
isere,63.168217,45.0
essonne,16.543123,0.0
nievre,0.0,0.0
vosges,29.23679,0.0
lot,0.0,0.0
haute_saone,12.589685,0.0
seine_maritime,23.824831,0.0
dordogne,1.558161,0.0
alpes_de_haute_provence,0.008446939,0.0
puy_de_dome,3.638204,1.0
haut_rhin,22.287674,12.0
charente_maritime,3.157837,0.0
vienne,0.9741941,0.0
nord,9.792458,0.0
saone_et_loire,3.9574509,0.0
haute_loire,0.0,0.0
charente,0.1473209,0.0
loire_atlantique,0.0,0.0
aisne,0.010669049,0.0
tarn,4.4507256,0.0
gironde,0.3978758,0.0
cher,21.984737,5.0
mayenne,10.256918,0.0
doubs,0.0,0.0
seine_et_marne,4.7479134,8.0
correze,30.112537,0.0
gers,0.0,0.0
orne,0.0,0.0
maine_et_loire,1.8528647,0.0
seine_saint_denis,81.55056,23.0
yonne,0.93399817,0.0
lot_et_garonne,0.0,0.0
haute_savoie,35.4201,0.0
savoie,0.0,0.0
