n,o,l
oise,32.19271,13.0
meurthe_et_moselle,4.9519796,2.0
alpes_maritimes,7.968362,0.0
marne,7.100604,2.0
loire,0.0,0.0
ain,4.8778996,5.0
pyrenees_atlantiques,0.93506825,0.0
var,9.850096,0.0
aude,4.6203337,1.0
ardennes,1.3547238,2.0
loir_et_cher,0.0,1.0
somme,10.0198765,6.0
hautes_pyrenees,2.094481,1.0
haute_garonne,4.994529,6.0
bouches_du_rhone,7.013097,4.0
bas_rhin,80.987816,30.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,2.1463592,4.0
calvados,9.009992,0.0
cote_d'or,0.33522284,5.0
eure_et_loir,35.93274,3.0
meuse,0.42481792,0.0
indre_et_loire,0.56961185,1.0
aube,11.578537,3.0
indre,8.782889,8.0
val_de_marne,52.30455,29.0
haute_marne,0.0,0.0
herault,15.242592,16.0
gard,8.1908655,9.0
paris,91.23298,32.0
haute_vienne,0.023681775,0.0
ardeche,0.4282267,0.0
vaucluse,6.8981743,0.0
drome,0.7636334,2.0
pas_de_calais,14.419671,9.0
loiret,9.167613,4.0
yvelines,26.15068,30.0
jura,8.042933,1.0
tarn_et_garonne,2.303526,1.0
manche,2.1232805,0.0
territoire_de_belfort,1.6449662,1.0
eure,17.939367,6.0
val_d'oise,25.60133,14.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,58.273643,23.0
moselle,23.53216,9.0
isere,66.206154,49.0
essonne,1.9021786,1.0
nievre,7.481557,0.0
vosges,9.256051,1.0
lot,0.0,0.0
haute_saone,13.034383,2.0
seine_maritime,3.574238,4.0
dordogne,0.0,1.0
alpes_de_haute_provence,0.0,1.0
puy_de_dome,4.0692635,4.0
haut_rhin,18.669674,6.0
charente_maritime,1.1989609,3.0
vienne,0.0,2.0
nord,11.94911,17.0
saone_et_loire,8.940361,6.0
haute_loire,0.0,3.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,12.278555,0.0
tarn,0.0,4.0
gironde,6.154627,2.0
cher,7.081661,0.0
mayenne,0.0,3.0
doubs,4.5891914,0.0
seine_et_marne,55.91198,2.0
correze,0.0,42.0
gers,1.209596,0.0
orne,0.0,0.0
maine_et_loire,0.0,7.0
seine_saint_denis,61.399574,24.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,12.794029,4.0
savoie,0.0,0.0
