n,o,l
E08000016,19.424736,33.0
E09000001,3.7979522,1.0
E06000051,13.842002,9.0
E06000039,10.398386,6.0
E09000005,49.694622,46.0
E09000020,17.223948,18.0
E08000001,9.106709,22.0
E06000004,8.096378,8.0
E08000012,33.882298,41.0
E09000010,20.34135,26.0
E09000002,14.123188,18.0
E08000022,12.255953,19.0
E08000031,19.77344,23.0
E10000013,22.718302,30.0
E08000032,17.154276,20.0
E08000035,24.322306,24.0
E08000003,23.676317,33.0
E06000035,14.2241955,17.0
E06000042,9.721775,17.0
E06000008,7.487347,8.0
E06000059,9.368532,5.0
E06000015,17.705542,24.0
E06000011,8.999814,15.0
E08000024,10.8934555,46.0
E06000003,9.530927,8.0
E06000024,3.4290097,4.0
E06000049,13.910759,18.0
E08000037,10.383077,19.0
E10000015,60.649048,77.0
E06000016,1.550836,27.0
E10000016,61.38193,93.0
E08000017,15.254662,14.0
E06000018,11.967518,14.0
E08000002,11.245428,6.0
E06000050,17.629587,18.0
E06000045,12.767641,19.0
E10000027,8.361582,8.0
E09000017,21.130743,33.0
E06000001,4.249395,3.0
E10000031,28.968773,20.0
E10000006,51.33981,68.0
E10000030,60.80906,65.0
E08000019,63.526913,110.0
E06000055,8.200912,11.0
E10000020,23.397726,25.0
E10000003,16.184032,20.0
E06000044,18.909672,1.0
E09000004,16.258154,20.0
E10000019,20.320818,26.0
E06000020,10.044039,6.0
E09000029,15.60033,19.0
E06000012,5.186625,2.0
E09000015,32.693195,26.0
E06000030,6.407513,4.0
E10000018,15.649215,44.0
E10000012,66.95751,87.0
E09000008,37.471577,46.0
E06000054,8.812182,10.0
E08000015,17.0007,16.0
E08000008,11.14827,18.0
E06000006,7.5648646,9.0
E06000052,12.603104,20.0
E09000023,27.226301,38.0
E08000009,13.940599,13.0
E10000025,26.417204,51.0
E06000007,9.959801,19.0
E08000036,14.236818,16.0
E09000021,9.7939205,10.0
E09000009,16.17327,12.0
E08000004,32.789967,39.0
E08000005,15.826378,13.0
E08000027,14.435091,19.0
E09000016,23.503904,22.0
E08000014,13.934972,26.0
E10000024,16.879644,32.0
E06000022,29.900087,40.0
E08000023,7.3120947,0.0
E09000018,6.2060905,13.0
E06000037,16.772545,22.0
E08000007,6.9304857,4.0
E08000010,14.374002,18.0
E06000040,13.531448,24.0
E10000011,8.377809,7.0
E06000036,14.641279,27.0
E10000014,6.1294355,9.0
E06000046,61.72168,79.0
E10000034,4.334636,1.0
E08000021,29.439943,38.0
E08000034,25.884752,34.0
E06000027,14.012205,19.0
E06000032,5.5371222,7.0
E06000026,7.4932857,2.0
E10000028,14.792934,26.0
E10000032,40.64023,41.0
E06000033,23.745644,15.0
E06000013,10.563655,31.0
E09000022,5.885585,7.0
E08000026,40.05083,41.0
E09000027,21.15458,29.0
E08000013,16.829842,16.0
E06000041,16.454603,18.0
E06000047,10.171949,7.0
E06000017,17.803556,25.0
E10000021,3.3611534,2.0
E08000025,27.020517,48.0
E10000008,91.77964,131.0
E08000018,15.363274,15.0
E06000005,19.767878,29.0
E10000017,4.606739,2.0
E06000009,50.36047,86.0
E08000030,5.47766,12.0
E06000057,26.187754,30.0
E06000038,12.122837,17.0
E10000007,11.461187,5.0
E10000023,31.357744,51.0
E06000031,16.662252,19.0
E08000033,5.871404,4.0
E06000043,8.802743,5.0
E09000003,11.853738,6.0
E06000014,48.209515,45.0
E10000029,6.3728604,5.0
E10000002,16.914911,26.0
E09000006,19.836252,23.0
E08000011,11.84883,14.0
E06000021,11.149282,3.0
E09000026,20.10731,26.0
E06000056,10.152048,18.0
E06000002,11.843677,15.0
E06000034,32.437263,44.0
