n,o,l
oise,24.772148,2.0
loire_atlantique,0.15958238,0.0
calvados,0.7019993,13.0
hauts_de_seine,75.78387,2.0
tarn_et_garonne,0.0,0.0
val_de_marne,38.79864,5.0
alpes_de_haute_provence,0.2470788,0.0
vosges,3.1242552,0.0
haute_saone,0.7749019,0.0
vaucluse,2.1676934,0.0
charente_maritime,0.07514299,0.0
ardeche,0.0,0.0
savoie,0.03819447,0.0
loir_et_cher,0.0,0.0
haute_marne,0.01750489,0.0
alpes_maritimes,3.5595825,0.0
drome,0.0,0.0
meuse,0.0,0.0
aude,0.9468204,0.0
herault,28.525488,1.0
manche,0.0,0.0
yvelines,25.779076,0.0
seine_et_marne,29.667501,4.0
ain,0.4908488,0.0
indre_et_loire,0.49987265,1.0
correze,0.0,0.0
bouches_du_rhone,84.89306,1.0
loiret,6.646641,0.0
moselle,10.452594,0.0
nord,3.8851268,0.0
vienne,0.0,0.0
eure_et_loir,8.690409,0.0
puy_de_dome,2.1092103,1.0
rhone,7.83632,0.0
ardennes,0.20469308,1.0
charente,0.0,0.0
aisne,1.5059946,0.0
var,0.0,1.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,0.0,1.0
aube,5.8203993,0.0
maine_et_loire,0.0,0.0
haute_savoie,3.7127175,0.0
saone_et_loire,0.6649231,1.0
doubs,2.8567011,0.0
pyrenees_atlantiques,0.0,0.0
pas_de_calais,0.0,0.0
indre,4.87205,0.0
cote_d'or,0.0,0.0
seine_maritime,7.412525,1.0
marne,4.4338837,0.0
yonne,0.0,0.0
haute_vienne,0.039439186,0.0
seine_saint_denis,59.71819,7.0
bas_rhin,11.320154,0.0
lot,0.0,0.0
landes,19.294926,0.0
haut_rhin,0.116795816,0.0
orne,0.0,0.0
isere,0.0,0.0
territoire_de_belfort,0.0,0.0
haute_garonne,4.1670246,0.0
dordogne,0.0,0.0
paris,114.48918,16.0
gard,1.2329109,0.0
mayenne,0.0,0.0
val_d'oise,40.3078,3.0
gironde,6.1538777,0.0
cher,6.630289,0.0
eure,4.1319666,0.0
jura,0.0,0.0
tarn,0.08858577,0.0
haute_loire,0.0,0.0
somme,2.0677593,3.0
gers,1.1082678,0.0
cantal,0.46974316,1.0
meurthe_et_moselle,1.6035352,0.0
hautes_pyrenees,0.5485151,1.0
essonne,52.978657,5.0
