n,o,l
tarragona,2.7391071,0.0
almeria,7.6046906,7.0
guadalajara,17.357872,10.0
lleida,7.4624176,0.0
araba/alava,5.9700484,0.0
bizkaia,9.61454,0.0
granada,23.58157,42.0
burgos,71.59915,69.0
alicante,59.63566,0.0
valladolid,18.400711,51.0
cuenca,65.48662,60.0
cordoba,8.354627,12.0
jaen,12.558724,28.0
malaga,40.565926,103.0
valencia,62.35219,0.0
toledo,52.72226,12.0
avila,21.754978,25.0
barcelona,163.16652,0.0
zamora,10.468625,4.0
ciudad_real,35.84151,30.0
palencia,9.74718,4.0
castellon,20.827862,0.0
leon,24.538017,32.0
girona,18.93671,0.0
caceres,6.6260166,12.0
gipuzkoa,1.1960946,0.0
cadiz,10.129378,23.0
badajoz,4.182093,1.0
albacete,50.764687,33.0
sevilla,17.162159,22.0
salamanca,29.920622,58.0
soria,29.771774,39.0
huelva,6.383918,8.0
segovia,29.946062,58.0
