n,o,l
oise,28.430176,42.0
loire_atlantique,0.08109321,5.0
calvados,9.378428,15.0
hauts_de_seine,115.638306,140.0
tarn_et_garonne,0.100490056,1.0
val_de_marne,38.09927,78.0
alpes_de_haute_provence,0.0,2.0
vosges,12.12919,22.0
haute_saone,13.508415,16.0
vaucluse,6.8891892,6.0
charente_maritime,0.10104686,6.0
ardeche,15.784294,1.0
savoie,0.09162761,0.0
loir_et_cher,1.1855739,3.0
haute_marne,0.050833624,2.0
alpes_maritimes,5.148133,25.0
drome,10.470304,8.0
meuse,0.07454012,3.0
aude,6.197314,6.0
herault,73.80035,79.0
manche,1.5544349,3.0
yvelines,38.65692,48.0
seine_et_marne,31.118767,34.0
ain,12.725095,5.0
indre_et_loire,2.6388917,4.0
correze,0.0,2.0
bouches_du_rhone,132.5853,161.0
loiret,7.5672264,13.0
moselle,6.0783505,12.0
nord,4.5949526,24.0
vienne,0.09600894,0.0
eure_et_loir,11.039999,28.0
puy_de_dome,4.1110134,6.0
rhone,18.657974,25.0
ardennes,0.0,1.0
charente,0.0,1.0
aisne,2.1324654,16.0
var,24.994358,5.0
lot_et_garonne,0.0,2.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,0.05587257,4.0
aube,2.917017,7.0
maine_et_loire,0.0,1.0
haute_savoie,38.620045,24.0
saone_et_loire,0.49098977,7.0
doubs,0.36061567,8.0
pyrenees_atlantiques,3.711129,3.0
pas_de_calais,1.511068,2.0
indre,2.304288,7.0
cote_d'or,1.958786,2.0
seine_maritime,13.291471,17.0
marne,6.105632,17.0
yonne,3.5051332,0.0
haute_vienne,0.097231165,3.0
seine_saint_denis,99.365364,87.0
bas_rhin,2.4160464,22.0
lot,0.0,0.0
landes,22.951105,42.0
haut_rhin,0.12453814,5.0
orne,0.0,0.0
isere,0.099403344,4.0
territoire_de_belfort,15.886118,6.0
haute_garonne,9.080627,20.0
dordogne,0.08370721,1.0
paris,188.14555,177.0
gard,0.6763085,7.0
mayenne,0.0,0.0
val_d'oise,125.07568,92.0
gironde,16.654888,13.0
cher,5.7091184,14.0
eure,0.6468975,12.0
jura,0.06854343,2.0
tarn,0.06199101,3.0
haute_loire,0.0,3.0
somme,8.6559105,15.0
gers,0.93710697,4.0
cantal,0.0,2.0
meurthe_et_moselle,3.1448174,7.0
hautes_pyrenees,1.5091382,1.0
essonne,77.23565,72.0
