n,o,l
E08000016,18.972788,14.0
E09000001,2.4426682,0.0
E06000051,11.80868,13.0
E06000039,13.441924,5.0
E09000005,54.295063,32.0
E09000020,19.507425,9.0
E08000001,7.343034,11.0
E06000004,6.0956144,10.0
E08000012,32.09262,27.0
E09000010,26.403704,20.0
E09000002,16.258438,11.0
E08000022,9.524421,17.0
E08000031,22.316885,19.0
E10000013,21.562258,23.0
E08000032,15.547094,14.0
E08000035,23.211958,25.0
E08000003,17.989714,31.0
E06000035,14.470116,9.0
E06000042,18.07807,10.0
E06000008,4.3339887,4.0
E06000059,7.14312,8.0
E06000015,18.578367,21.0
E06000011,5.127882,3.0
E08000024,13.0766945,4.0
E06000003,8.3619995,11.0
E06000024,4.0619807,2.0
E06000049,13.625799,8.0
E08000037,7.2956557,13.0
E10000015,63.131355,45.0
E06000016,14.936275,11.0
E10000016,62.16603,49.0
E08000017,9.508345,19.0
E06000018,13.930658,4.0
E08000002,11.2594185,10.0
E06000050,12.954355,11.0
E06000045,12.826531,10.0
E10000027,8.557274,5.0
E09000017,26.804495,27.0
E06000001,2.3808336,3.0
E10000031,25.93677,11.0
E10000006,54.115623,28.0
E10000030,65.77642,56.0
E08000019,63.360928,65.0
E06000055,14.531537,5.0
E10000020,21.409533,23.0
E10000003,20.587477,9.0
E06000044,10.466169,5.0
E09000004,21.616077,10.0
E10000019,17.810287,22.0
E06000020,6.793906,6.0
E09000029,24.216425,17.0
E06000012,3.490315,1.0
E09000015,37.531494,27.0
E06000030,4.4907303,1.0
E10000018,25.241423,15.0
E10000012,73.75957,57.0
E09000008,50.002983,22.0
E06000054,15.157537,7.0
E08000015,14.37816,13.0
E08000008,9.8183155,7.0
E06000006,4.491421,9.0
E06000052,12.6375065,10.0
E09000023,34.966454,21.0
E08000009,13.857188,13.0
E10000025,28.60711,20.0
E06000007,6.6741366,8.0
E08000036,12.457647,13.0
E09000021,11.800495,7.0
E09000009,15.753047,6.0
E08000004,41.345352,20.0
E08000005,15.839476,13.0
E08000027,13.523193,13.0
E09000016,21.606037,16.0
E08000014,17.093622,6.0
E10000024,16.65804,12.0
E06000022,28.249567,30.0
E08000023,5.2244754,2.0
E09000018,5.2993956,1.0
E06000037,25.70955,8.0
E08000007,8.647879,6.0
E08000010,13.412891,10.0
E06000040,11.970739,7.0
E10000011,8.325877,8.0
E06000036,14.312695,8.0
E10000014,2.654615,5.0
E06000046,63.16346,79.0
E10000034,1.2578368,2.0
E08000021,25.472675,35.0
E08000034,23.831766,12.0
E06000027,11.992243,9.0
E06000032,4.459421,3.0
E06000026,5.9938207,3.0
E10000028,14.741169,10.0
E10000032,40.60965,22.0
E06000033,24.689833,17.0
E06000013,9.316042,6.0
E09000022,2.5532076,2.0
E08000026,45.624313,37.0
E09000027,19.51174,18.0
E08000013,21.001076,11.0
E06000041,13.704673,10.0
E06000047,7.2416983,7.0
E06000017,15.496152,19.0
E10000021,2.1033313,0.0
E08000025,27.17992,19.0
E10000008,84.771965,80.0
E08000018,14.678742,13.0
E06000005,15.543496,16.0
E10000017,2.6377928,2.0
E06000009,53.12968,42.0
E08000030,2.4434953,5.0
E06000057,24.544954,32.0
E06000038,11.230451,10.0
E10000007,6.959213,10.0
E10000023,36.576214,37.0
E06000031,18.292677,13.0
E08000033,6.3407016,5.0
E06000043,5.0828147,5.0
E09000003,11.540421,8.0
E06000014,55.991116,34.0
E10000029,2.9268427,7.0
E10000002,19.796953,6.0
E09000006,21.500694,21.0
E08000011,8.478081,10.0
E06000021,6.255581,4.0
E09000026,23.532644,15.0
E06000056,7.560341,10.0
E06000002,13.72671,10.0
E06000034,39.995182,32.0
