n,o,l
tarragona,61.3806,0.0
almeria,15.139718,6.0
guadalajara,0.1175564,0.0
lleida,54.718178,27.0
araba/alava,79.83749,19.0
bizkaia,310.20648,147.0
granada,67.94611,47.0
burgos,37.258366,44.0
alicante,126.30192,31.0
valladolid,71.28968,138.0
cuenca,0.11755209,0.0
cordoba,59.80803,17.0
jaen,45.272774,39.0
malaga,81.65823,60.0
valencia,154.36707,159.0
toledo,0.11755815,0.0
avila,30.516357,38.0
barcelona,1129.3674,776.0
zamora,20.109735,2.0
ciudad_real,0.11755804,0.0
palencia,27.752254,13.0
castellon,35.548447,57.0
leon,49.96808,25.0
girona,123.55815,0.0
caceres,46.676346,56.0
gipuzkoa,41.90173,81.0
cadiz,47.064575,0.0
badajoz,27.143772,28.0
albacete,0.11822482,38.0
sevilla,81.548546,87.0
salamanca,43.052887,29.0
soria,78.53318,64.0
huelva,20.263697,10.0
segovia,66.23696,88.0
