n,o,l
oise,5.2184944,1.0
loire_atlantique,0.08969988,0.0
calvados,0.09205586,0.0
hauts_de_seine,4.7684264,0.0
tarn_et_garonne,0.15620738,0.0
val_de_marne,6.282119,0.0
alpes_de_haute_provence,0.17242834,0.0
vosges,0.12312592,0.0
haute_saone,2.2653172,0.0
vaucluse,0.19802974,0.0
charente_maritime,0.5187764,0.0
ardeche,0.17682225,0.0
savoie,0.094533436,0.0
loir_et_cher,0.13243172,0.0
haute_marne,0.12182294,0.0
alpes_maritimes,0.15471685,0.0
drome,0.24406628,0.0
meuse,0.09268337,0.0
aude,0.18868507,0.0
herault,3.8183463,3.0
manche,0.10240957,0.0
yvelines,4.1321306,0.0
seine_et_marne,6.9696345,0.0
ain,0.9805429,0.0
indre_et_loire,0.32740924,0.0
correze,0.12151767,0.0
bouches_du_rhone,11.278769,0.0
loiret,0.18385434,0.0
moselle,1.09477,0.0
nord,4.9835186,0.0
vienne,0.16171385,0.0
eure_et_loir,0.84365666,0.0
puy_de_dome,0.2146031,0.0
rhone,0.625105,0.0
ardennes,0.15546647,0.0
charente,0.09102188,0.0
aisne,1.6378638,0.0
var,2.2917268,0.0
lot_et_garonne,0.092428036,0.0
loire,0.29972804,0.0
pyrenees_orientales,0.1548473,0.0
nievre,0.17141494,0.0
aube,0.54671,0.0
maine_et_loire,0.08999483,0.0
haute_savoie,2.9912004,0.0
saone_et_loire,0.29057705,0.0
doubs,0.6012098,0.0
pyrenees_atlantiques,0.2265159,0.0
pas_de_calais,9.0515995,0.0
indre,2.6066682,0.0
cote_d'or,0.228253,0.0
seine_maritime,0.82984805,0.0
marne,0.14864527,0.0
yonne,0.11484201,0.0
haute_vienne,0.07946023,0.0
seine_saint_denis,4.059037,6.0
bas_rhin,0.97489274,0.0
lot,0.090493366,0.0
landes,2.4098551,0.0
haut_rhin,0.38099748,0.0
orne,0.122785896,0.0
isere,0.12808868,0.0
territoire_de_belfort,0.14446634,0.0
haute_garonne,0.73603106,5.0
dordogne,0.12336764,0.0
paris,9.094817,0.0
gard,2.053407,0.0
mayenne,0.08907483,0.0
val_d'oise,2.5558581,0.0
gironde,0.14008644,0.0
cher,0.45306915,0.0
eure,2.8915758,0.0
jura,0.19814928,0.0
tarn,0.17502668,0.0
haute_loire,0.15759556,0.0
somme,5.452334,0.0
gers,1.2837532,0.0
cantal,0.098077774,1.0
meurthe_et_moselle,0.20157802,0.0
hautes_pyrenees,0.37701046,0.0
essonne,11.292035,1.0
