n,o,l
E08000016,17.586756,25.0
E09000001,0.0061821938,0.0
E06000051,10.773031,6.0
E06000039,7.3110867,14.0
E09000005,59.970917,39.0
E09000020,17.503653,10.0
E08000001,9.27443,29.0
E06000004,8.332206,6.0
E08000012,44.048992,34.0
E09000010,23.81187,24.0
E09000002,10.588968,10.0
E08000022,6.909267,8.0
E08000031,22.645348,25.0
E10000013,28.937717,63.0
E08000032,18.89895,18.0
E08000035,27.270943,47.0
E08000003,27.968164,37.0
E06000035,10.115788,23.0
E06000042,11.800882,17.0
E06000008,3.536048,12.0
E06000059,7.2493014,12.0
E06000015,21.678154,12.0
E06000011,5.448362,22.0
E08000024,17.883043,37.0
E06000003,5.1935086,9.0
E06000024,2.051806,4.0
E06000049,11.129589,29.0
E08000037,18.656155,33.0
E10000015,85.8028,76.0
E06000016,8.911353,20.0
E10000016,75.45836,125.0
E08000017,17.60133,4.0
E06000018,8.764984,13.0
E08000002,11.033644,20.0
E06000050,14.373399,25.0
E06000045,12.926327,9.0
E10000027,3.9521034,16.0
E09000017,20.510323,30.0
E06000001,0.0,4.0
E10000031,36.77638,20.0
E10000006,55.950596,34.0
E10000030,92.2986,82.0
E08000019,85.283905,57.0
E06000055,5.0898476,17.0
E10000020,27.473303,48.0
E10000003,19.42968,24.0
E06000044,4.0325766,9.0
E09000004,14.806203,14.0
E10000019,25.246922,29.0
E06000020,4.047456,7.0
E09000029,19.83268,14.0
E06000012,0.8482943,4.0
E09000015,36.350716,27.0
E06000030,1.0075743,14.0
E10000018,15.247263,27.0
E10000012,87.12558,57.0
E09000008,50.576176,25.0
E06000054,7.976423,5.0
E08000015,17.055733,30.0
E08000008,7.7751985,10.0
E06000006,5.2535996,12.0
E06000052,9.5627985,12.0
E09000023,31.207157,8.0
E08000009,14.560097,23.0
E10000025,34.709652,70.0
E06000007,9.179749,28.0
E08000036,11.338148,14.0
E09000021,6.785026,4.0
E09000009,15.2139225,10.0
E08000004,35.561916,45.0
E08000005,15.446878,48.0
E08000027,11.147869,18.0
E09000016,27.112122,27.0
E08000014,12.42968,26.0
E10000024,16.199507,14.0
E06000022,39.144527,18.0
E08000023,1.090229,16.0
E09000018,4.828906,18.0
E06000037,20.88367,16.0
E08000007,4.675607,13.0
E08000010,16.390156,32.0
E06000040,14.245829,24.0
E10000011,4.0678077,2.0
E06000036,12.47034,18.0
E10000014,0.53939193,4.0
E06000046,88.18942,83.0
E10000034,0.0,5.0
E08000021,41.207935,31.0
E08000034,24.215408,29.0
E06000027,14.207728,12.0
E06000032,0.34256387,5.0
E06000026,2.8736084,13.0
E10000028,13.412598,22.0
E10000032,47.119225,60.0
E06000033,8.504739,26.0
E06000013,28.47417,10.0
E09000022,0.51669276,3.0
E08000026,53.195545,16.0
E09000027,23.530703,15.0
E08000013,14.616545,8.0
E06000041,18.349312,12.0
E06000047,8.899982,16.0
E06000017,18.084883,56.0
E10000021,0.0,1.0
E08000025,40.845264,27.0
E10000008,132.85469,64.0
E08000018,11.778045,28.0
E06000005,24.994896,22.0
E10000017,0.97735095,4.0
E06000009,83.252205,73.0
E08000030,1.4928703,17.0
E06000057,29.960125,21.0
E06000038,7.8882594,24.0
E10000007,7.646675,14.0
E10000023,39.39426,26.0
E06000031,22.026314,24.0
E08000033,0.83435154,4.0
E06000043,6.134668,12.0
E09000003,6.4242806,11.0
E06000014,53.34625,21.0
E10000029,0.3549831,6.0
E10000002,19.173574,33.0
E09000006,23.785557,26.0
E08000011,13.777529,12.0
E06000021,9.692276,24.0
E09000026,21.350302,10.0
E06000056,8.086853,17.0
E06000002,11.5259495,18.0
E06000034,39.97964,23.0
