n,o,l
tarragona,75.70235,0.0
almeria,22.825947,5.0
guadalajara,0.11628719,0.0
lleida,61.89465,97.0
araba/alava,119.68791,40.0
bizkaia,222.90096,210.0
granada,81.8302,47.0
burgos,49.024006,27.0
alicante,214.4774,47.0
valladolid,77.37518,160.0
cuenca,0.116277754,0.0
cordoba,68.24554,32.0
jaen,61.909264,34.0
malaga,86.97614,53.0
valencia,157.86961,238.0
toledo,0.11628978,0.0
avila,37.834187,32.0
barcelona,1327.6713,1315.0
zamora,20.641172,8.0
ciudad_real,0.11629082,0.0
palencia,37.976627,21.0
castellon,61.210556,22.0
leon,92.143364,57.0
girona,49.53646,0.0
caceres,87.45682,60.0
gipuzkoa,76.9158,47.0
cadiz,43.970455,14.0
badajoz,45.618214,29.0
albacete,0.11766255,0.0
sevilla,93.91202,62.0
salamanca,99.10671,41.0
soria,57.154366,23.0
huelva,17.381979,2.0
segovia,62.59507,91.0
