n,o,l
E08000016,13.4218235,15.0
E09000001,0.78224456,0.0
E06000051,10.242403,9.0
E06000039,5.564112,3.0
E09000005,16.141415,3.0
E09000020,7.622332,1.0
E08000001,23.251898,2.0
E06000004,8.291888,8.0
E08000012,24.256292,9.0
E09000010,13.2356205,1.0
E09000002,6.3765388,2.0
E08000022,9.242072,2.0
E08000031,23.112154,7.0
E10000013,27.168364,11.0
E08000032,21.807138,21.0
E08000035,43.82371,10.0
E08000003,20.454773,10.0
E06000035,13.750469,0.0
E06000042,6.3541565,4.0
E06000008,6.6938047,1.0
E06000059,5.100961,2.0
E06000015,5.0656314,2.0
E06000011,15.659229,10.0
E08000024,25.590845,7.0
E06000003,8.781924,5.0
E06000024,2.8999197,6.0
E06000049,22.170643,8.0
E08000037,17.441334,5.0
E10000015,43.862877,18.0
E06000016,15.308418,5.0
E10000016,125.57695,34.0
E08000017,13.520669,13.0
E06000018,13.929989,0.0
E08000002,11.657997,8.0
E06000050,17.108757,10.0
E06000045,12.680662,8.0
E10000027,15.569358,3.0
E09000017,11.874948,10.0
E06000001,4.7318983,2.0
E10000031,28.876646,2.0
E10000006,30.206923,5.0
E10000030,52.369457,16.0
E08000019,43.648895,29.0
E06000055,7.4750094,6.0
E10000020,48.981686,45.0
E10000003,21.747631,11.0
E06000044,6.053905,1.0
E09000004,10.860761,3.0
E10000019,20.172485,6.0
E06000020,8.5065565,5.0
E09000029,7.4539585,1.0
E06000012,1.8519268,0.0
E09000015,13.335015,2.0
E06000030,9.64337,3.0
E10000018,24.126564,6.0
E10000012,50.541256,21.0
E09000008,17.851156,5.0
E06000054,8.41794,6.0
E08000015,22.514668,13.0
E08000008,7.694623,11.0
E06000006,5.059442,2.0
E06000052,6.1608653,9.0
E09000023,6.8585076,5.0
E08000009,11.822064,4.0
E10000025,33.605465,2.0
E06000007,12.4780855,3.0
E08000036,10.2184925,7.0
E09000021,6.29719,0.0
E09000009,11.369376,2.0
E08000004,19.791464,3.0
E08000005,13.42168,11.0
E08000027,15.255694,4.0
E09000016,8.48932,8.0
E08000014,15.545079,2.0
E10000024,16.46769,5.0
E06000022,3.1075816,4.0
E08000023,16.845171,2.0
E09000018,7.5618873,9.0
E06000037,8.753494,2.0
E08000007,17.66696,0.0
E08000010,24.823845,14.0
E06000040,1.8810264,8.0
E10000011,11.987085,2.0
E06000036,3.4610736,12.0
E10000014,65.52974,3.0
E06000046,1.3177123,20.0
E10000034,29.0385,1.0
E08000021,15.677273,7.0
E08000034,9.897584,3.0
E06000027,7.108093,5.0
E06000032,4.568054,3.0
E06000026,9.900651,6.0
E10000028,47.772106,0.0
E10000032,25.06954,13.0
E06000033,2.8528023,8.0
E06000013,12.631447,1.0
E09000022,10.012673,10.0
E08000026,12.417399,3.0
E09000027,2.4170363,12.0
E08000013,9.3713875,1.0
E06000041,12.619758,1.0
E06000047,37.489323,3.0
E06000017,1.3594949,14.0
E10000021,14.789632,0.0
E08000025,64.02932,4.0
E10000008,12.08002,26.0
E08000018,17.297535,11.0
E06000005,5.771664,6.0
E10000017,74.191956,0.0
E06000009,16.976194,40.0
E08000030,20.743258,5.0
E06000057,17.832396,4.0
E06000038,10.211852,6.0
E10000007,20.965994,8.0
E10000023,20.912891,7.0
E06000031,5.4569144,16.0
E08000033,3.6173053,7.0
E06000043,5.815911,0.0
E09000003,9.357381,2.0
E06000014,7.8802886,4.0
E10000029,35.663086,10.0
E10000002,18.625326,12.0
E09000006,9.395703,5.0
E08000011,10.82356,4.0
E06000021,12.065232,10.0
E09000026,8.115537,2.0
E06000056,9.967038,5.0
E06000002,15.270307,1.0
E06000034,3.9339995,9.0
