n,o,l
E08000016,10.627167,17.0
E09000001,1.0969988,0.0
E06000051,9.395849,12.0
E06000039,2.0708961,6.0
E09000005,9.941843,5.0
E09000020,2.570335,3.0
E08000001,16.84915,8.0
E06000004,4.5156636,6.0
E08000012,17.39166,24.0
E09000010,8.817306,4.0
E09000002,2.4619331,4.0
E08000022,4.365771,8.0
E08000031,14.946029,24.0
E10000013,21.686312,33.0
E08000032,16.415983,32.0
E08000035,36.516685,44.0
E08000003,16.473703,13.0
E06000035,9.295011,5.0
E06000042,2.9901977,6.0
E06000008,3.6603236,5.0
E06000059,4.0967746,4.0
E06000015,2.7887063,6.0
E06000011,12.448756,27.0
E08000024,20.21122,16.0
E06000003,4.020533,9.0
E06000024,2.7298763,9.0
E06000049,18.510218,24.0
E08000037,18.10858,20.0
E10000015,32.785515,42.0
E06000016,12.0834465,21.0
E10000016,93.96254,75.0
E08000017,8.980362,8.0
E06000018,9.544147,18.0
E08000002,9.879695,16.0
E06000050,15.776147,24.0
E06000045,8.478683,9.0
E10000027,10.415908,14.0
E09000017,6.430552,7.0
E06000001,20.446104,6.0
E10000031,4.0103135,29.0
E10000006,24.616377,39.0
E10000030,42.750095,27.0
E08000019,31.644846,48.0
E06000055,9.090333,10.0
E10000020,42.457924,52.0
E10000003,15.861764,15.0
E06000044,1.8374863,7.0
E09000004,4.7770405,7.0
E10000019,14.094896,11.0
E06000020,4.811434,6.0
E09000029,4.851645,2.0
E06000012,1.6129197,3.0
E09000015,8.289121,14.0
E06000030,5.787835,2.0
E10000018,15.861648,23.0
E10000012,44.952312,73.0
E09000008,11.7063675,18.0
E06000054,4.928456,5.0
E08000015,16.529291,17.0
E08000008,3.1631074,5.0
E06000006,2.0495539,6.0
E06000052,4.3817253,11.0
E09000023,6.031703,8.0
E08000009,6.633244,10.0
E10000025,27.662575,21.0
E06000007,9.888613,14.0
E08000036,5.377455,15.0
E09000021,2.235872,5.0
E09000009,6.8699827,7.0
E08000004,14.152784,9.0
E08000005,9.509539,10.0
E08000027,10.195063,10.0
E09000016,3.6094651,4.0
E08000014,8.649517,8.0
E10000024,16.505682,10.0
E06000022,1.6636558,35.0
E08000023,11.096527,2.0
E09000018,3.8414097,26.0
E06000037,4.512728,5.0
E08000007,12.674326,4.0
E08000010,20.074049,14.0
E06000040,1.3820539,24.0
E10000011,6.922969,1.0
E06000036,1.4179177,3.0
E10000014,53.98048,5.0
E06000046,1.2160985,45.0
E10000034,19.10523,4.0
E08000021,9.81963,18.0
E08000034,5.0585837,13.0
E06000027,4.4226093,18.0
E06000032,7.4344697,1.0
E06000026,4.9448514,19.0
E10000028,40.74176,3.0
E10000032,19.599535,36.0
E06000033,1.3788117,10.0
E06000013,10.598318,2.0
E09000022,6.8488297,9.0
E08000026,10.375137,7.0
E09000027,1.4010216,4.0
E08000013,10.713474,2.0
E06000041,7.325574,15.0
E06000047,33.038364,3.0
E06000017,0.75431395,29.0
E10000021,10.000355,0.0
E08000025,49.3692,15.0
E10000008,12.167461,20.0
E08000018,13.671513,25.0
E06000005,2.9764538,29.0
E10000017,61.718616,21.0
E06000009,13.991474,46.0
E08000030,16.191349,17.0
E06000057,12.259737,26.0
E06000038,7.368635,11.0
E10000007,17.95475,13.0
E10000023,17.56932,39.0
E06000031,3.6484346,35.0
E08000033,1.4299493,8.0
E06000043,2.6189642,3.0
E09000003,5.928489,1.0
E06000014,4.1139197,7.0
E10000029,28.730257,13.0
E10000002,10.822926,25.0
E09000006,8.801978,15.0
E08000011,9.948118,13.0
E06000021,10.428576,17.0
E09000026,3.5745273,7.0
E06000056,7.4067454,16.0
E06000002,9.672861,22.0
E06000034,1.4708138,12.0
