n,o,l
oise,42.371323,74.0
loire_atlantique,1.7816616,2.0
calvados,11.931676,10.0
hauts_de_seine,146.43727,124.0
tarn_et_garonne,0.5132013,0.0
val_de_marne,62.34132,98.0
alpes_de_haute_provence,0.1061907,1.0
vosges,16.879168,20.0
haute_saone,12.794463,10.0
vaucluse,7.8905816,7.0
charente_maritime,3.054075,5.0
ardeche,3.9465158,2.0
savoie,0.113392994,4.0
loir_et_cher,3.1031754,3.0
haute_marne,0.1322965,3.0
alpes_maritimes,14.269284,5.0
drome,10.329662,7.0
meuse,0.10543572,7.0
aude,6.568517,7.0
herault,87.8107,41.0
manche,2.365081,5.0
yvelines,47.160675,40.0
seine_et_marne,38.138554,78.0
ain,6.2693863,9.0
indre_et_loire,3.2033055,2.0
correze,0.10658681,1.0
bouches_du_rhone,168.08545,81.0
loiret,11.875675,19.0
moselle,8.527333,47.0
nord,14.804225,30.0
vienne,0.10992,2.0
eure_et_loir,18.803568,31.0
puy_de_dome,5.873986,13.0
rhone,23.576775,25.0
ardennes,0.10435046,5.0
charente,0.10688865,2.0
aisne,8.657464,23.0
var,14.488796,14.0
lot_et_garonne,0.1065013,1.0
loire,0.103475265,1.0
pyrenees_orientales,0.0,3.0
nievre,0.30424917,7.0
aube,10.226933,14.0
maine_et_loire,0.10357956,0.0
haute_savoie,37.13117,14.0
saone_et_loire,3.6888318,12.0
doubs,10.094636,6.0
pyrenees_atlantiques,2.5997632,2.0
pas_de_calais,2.1724072,20.0
indre,3.9388602,14.0
cote_d'or,2.5368657,9.0
seine_maritime,18.871523,24.0
marne,11.385738,25.0
yonne,0.0,4.0
haute_vienne,0.5276613,1.0
seine_saint_denis,106.95137,128.0
bas_rhin,19.21924,21.0
lot,0.0,2.0
landes,34.317074,45.0
haut_rhin,2.7824216,2.0
orne,0.0,1.0
isere,3.8158565,6.0
territoire_de_belfort,13.114121,2.0
haute_garonne,14.572411,4.0
dordogne,0.10634157,3.0
paris,207.29103,166.0
gard,4.5450025,17.0
mayenne,0.0,0.0
val_d'oise,127.65532,46.0
gironde,16.808685,21.0
cher,13.816718,4.0
eure,7.802357,29.0
jura,0.21810298,4.0
tarn,0.10643318,3.0
haute_loire,0.258024,0.0
somme,11.637687,26.0
gers,2.6341412,3.0
cantal,0.10686738,0.0
meurthe_et_moselle,4.244547,10.0
hautes_pyrenees,0.0,8.0
essonne,79.11995,98.0
