n,o,l
tarragona,39.107292,49.0
almeria,10.020207,5.0
guadalajara,0.514731,31.0
lleida,65.33009,24.0
araba/alava,48.19087,53.0
bizkaia,176.71317,110.0
granada,39.994404,64.0
burgos,22.071812,17.0
alicante,54.15549,29.0
valladolid,101.18698,26.0
cuenca,0.5146737,30.0
cordoba,27.914606,9.0
jaen,26.455164,8.0
malaga,50.60476,6.0
valencia,128.09746,58.0
toledo,0.514731,30.0
avila,31.630161,41.0
barcelona,962.2259,893.0
zamora,9.331393,13.0
ciudad_real,0.51476973,58.0
palencia,17.189281,13.0
castellon,23.50407,2.0
leon,46.553272,24.0
girona,38.165447,88.0
caceres,40.69363,23.0
gipuzkoa,59.376793,19.0
cadiz,0.54027903,15.0
badajoz,19.858444,3.0
albacete,15.370313,22.0
sevilla,52.864025,26.0
salamanca,18.458244,18.0
soria,66.0527,6.0
huelva,7.2704945,1.0
segovia,93.16011,78.0
