n,o,l
oise,47.872723,63.0
loire_atlantique,0.0,0.0
calvados,3.2617798,2.0
hauts_de_seine,86.32108,112.0
tarn_et_garonne,2.7593136,0.0
val_de_marne,73.39242,101.0
alpes_de_haute_provence,0.0,2.0
vosges,14.966457,11.0
haute_saone,4.6256022,12.0
vaucluse,2.7623127,31.0
charente_maritime,2.2881877,3.0
ardeche,1.2880996,0.0
savoie,0.60153055,2.0
loir_et_cher,0.0,2.0
haute_marne,0.0,2.0
alpes_maritimes,10.792254,10.0
drome,2.24505,0.0
meuse,1.2435967,6.0
aude,5.215813,15.0
herault,24.421368,23.0
manche,2.365645,8.0
yvelines,30.109198,72.0
seine_et_marne,65.62955,133.0
ain,7.0464754,10.0
indre_et_loire,1.3344839,2.0
correze,0.0,1.0
bouches_du_rhone,99.06687,156.0
loiret,13.850509,15.0
moselle,44.64938,0.0
nord,19.773317,19.0
vienne,0.0,2.0
eure_et_loir,29.739569,113.0
puy_de_dome,6.277815,10.0
rhone,16.984924,9.0
ardennes,2.9841511,0.0
charente,0.13649711,2.0
aisne,20.015396,15.0
var,12.199821,13.0
lot_et_garonne,0.0,0.0
loire,0.0,1.0
pyrenees_orientales,0.35278285,2.0
nievre,11.801662,4.0
aube,14.63266,26.0
maine_et_loire,0.0,0.0
haute_savoie,10.9837885,43.0
saone_et_loire,11.757091,12.0
doubs,5.9046326,11.0
pyrenees_atlantiques,1.1176536,6.0
pas_de_calais,18.289242,31.0
indre,11.802629,8.0
cote_d'or,2.0630622,2.0
seine_maritime,15.09637,32.0
marne,12.060926,14.0
yonne,0.40333262,0.0
haute_vienne,0.107539944,5.0
seine_saint_denis,82.56161,123.0
bas_rhin,13.738359,0.0
lot,0.0,0.0
landes,34.49721,4.0
haut_rhin,0.2931288,3.0
orne,0.0,0.0
isere,3.019618,5.0
territoire_de_belfort,0.64978755,12.0
haute_garonne,5.2021413,12.0
dordogne,0.0,0.0
paris,119.557655,188.0
gard,5.299704,35.0
mayenne,0.0,1.0
val_d'oise,34.804207,53.0
gironde,9.9436245,12.0
cher,8.600158,14.0
eure,26.161737,37.0
jura,1.8053794,36.0
tarn,0.0,6.0
haute_loire,0.0,1.0
somme,16.092733,15.0
gers,1.8171384,4.0
cantal,0.0,0.0
meurthe_et_moselle,5.9801993,16.0
hautes_pyrenees,4.2734914,2.0
essonne,73.86401,178.0
