n,o,l
tarragona,56.78697,54.0
almeria,18.08432,7.0
guadalajara,0.12534356,0.0
lleida,50.41367,85.0
araba/alava,92.90728,62.0
bizkaia,324.33765,251.0
granada,77.76454,50.0
burgos,36.1639,21.0
alicante,122.01638,41.0
valladolid,74.64644,157.0
cuenca,0.12584579,0.0
cordoba,65.54951,14.0
jaen,43.53549,17.0
malaga,79.87033,74.0
valencia,146.57573,61.0
toledo,0.12534356,0.0
avila,35.71548,34.0
barcelona,1139.1144,1032.0
zamora,22.079744,2.0
ciudad_real,0.12534557,0.0
palencia,28.665525,24.0
castellon,36.57557,7.0
leon,56.087887,29.0
girona,144.2116,0.0
caceres,53.810055,29.0
gipuzkoa,51.977074,118.0
cadiz,0.12534356,20.0
badajoz,50.833355,19.0
albacete,25.057722,0.0
sevilla,78.401695,44.0
salamanca,38.18591,88.0
soria,83.413734,13.0
huelva,17.316465,4.0
segovia,76.11796,97.0
