n,o,l
oise,8.534796,15.0
loire_atlantique,0.0,0.0
calvados,0.01169607,0.0
hauts_de_seine,0.29652548,12.0
tarn_et_garonne,0.09695476,0.0
val_de_marne,2.118966,6.0
alpes_de_haute_provence,0.0,1.0
vosges,0.5877795,0.0
haute_saone,0.21357512,0.0
vaucluse,0.10747882,1.0
charente_maritime,0.1007261,1.0
ardeche,0.05997816,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,0.026546314,0.0
drome,0.08711421,0.0
meuse,0.08583704,0.0
aude,0.077004865,0.0
herault,5.7075596,7.0
manche,0.105320185,0.0
yvelines,1.6442381,5.0
seine_et_marne,2.7774644,8.0
ain,0.10453733,4.0
indre_et_loire,0.12787597,0.0
correze,0.08586897,0.0
bouches_du_rhone,11.463799,14.0
loiret,0.0978128,0.0
moselle,0.0,0.0
nord,3.6507964,4.0
vienne,0.08846854,0.0
eure_et_loir,0.9741575,0.0
puy_de_dome,0.36192554,3.0
rhone,2.3900654,2.0
ardennes,0.31897372,6.0
charente,0.0,0.0
aisne,0.51485497,6.0
var,0.020961747,0.0
lot_et_garonne,0.08099521,0.0
loire,0.097028844,0.0
pyrenees_orientales,0.085792184,0.0
nievre,0.08573667,0.0
aube,0.096070014,4.0
maine_et_loire,0.0,0.0
haute_savoie,0.58898723,0.0
saone_et_loire,0.10340109,1.0
doubs,0.10317654,0.0
pyrenees_atlantiques,0.099703476,11.0
pas_de_calais,3.8093033,2.0
indre,0.1058424,0.0
cote_d'or,0.076977305,0.0
seine_maritime,0.16590391,2.0
marne,0.08592579,0.0
yonne,0.08580726,0.0
haute_vienne,0.026732624,0.0
seine_saint_denis,1.583904,7.0
bas_rhin,0.48089504,0.0
lot,0.0,0.0
landes,0.08579719,0.0
haut_rhin,0.10501732,0.0
orne,0.0,0.0
isere,0.0,0.0
territoire_de_belfort,0.0,0.0
haute_garonne,1.2584116,11.0
dordogne,0.0,0.0
paris,11.857575,6.0
gard,3.2078674,3.0
mayenne,0.10537662,0.0
val_d'oise,2.1524913,9.0
gironde,0.10544872,2.0
cher,1.4196253,2.0
eure,0.682016,3.0
jura,1.5388178,0.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,2.5071023,2.0
gers,0.14409688,1.0
cantal,0.02139683,0.0
meurthe_et_moselle,0.08104212,0.0
hautes_pyrenees,0.08579664,0.0
essonne,4.094842,15.0
