n,o,l
tarragona,18.089748,9.0
almeria,6.7290664,9.0
guadalajara,0.3382536,69.0
lleida,45.26492,7.0
araba/alava,40.640404,39.0
bizkaia,163.25684,104.0
granada,36.72584,71.0
burgos,29.93223,15.0
alicante,50.190563,42.0
valladolid,109.95575,103.0
cuenca,0.33821973,70.0
cordoba,18.608635,15.0
jaen,29.181889,5.0
malaga,41.048218,51.0
valencia,127.34843,57.0
toledo,0.3382536,116.0
avila,29.733126,37.0
barcelona,781.34375,441.0
zamora,11.474821,11.0
ciudad_real,0.33825356,158.0
palencia,19.616335,30.0
castellon,37.73382,118.0
leon,35.58265,126.0
girona,21.312399,47.0
caceres,59.4985,7.0
gipuzkoa,61.848038,40.0
cadiz,0.34209085,12.0
badajoz,16.59602,0.0
albacete,30.50323,59.0
sevilla,56.1737,29.0
salamanca,19.807484,41.0
soria,62.34928,95.0
huelva,6.416089,7.0
segovia,81.00229,25.0
