n,o,l
oise,21.261068,38.0
loire_atlantique,0.9788066,0.0
calvados,1.8140132,5.0
hauts_de_seine,93.122185,95.0
tarn_et_garonne,1.5090103,0.0
val_de_marne,39.916218,61.0
alpes_de_haute_provence,0.59048414,0.0
vosges,12.5397,25.0
haute_saone,11.702658,7.0
vaucluse,6.8450418,4.0
charente_maritime,1.4496503,4.0
ardeche,1.1523753,7.0
savoie,0.6417513,1.0
loir_et_cher,0.0,2.0
haute_marne,0.87361217,1.0
alpes_maritimes,3.8943915,14.0
drome,2.4868367,6.0
meuse,0.0,1.0
aude,5.186243,13.0
herault,46.032803,34.0
manche,2.3437443,5.0
yvelines,35.700676,33.0
seine_et_marne,31.410421,79.0
ain,2.6090074,23.0
indre_et_loire,4.1231046,6.0
correze,0.0044657737,0.0
bouches_du_rhone,116.7224,106.0
loiret,11.350943,20.0
moselle,11.989517,6.0
nord,7.2688627,22.0
vienne,0.0,1.0
eure_et_loir,10.39041,43.0
puy_de_dome,4.0466256,8.0
rhone,2.15067,17.0
ardennes,1.6533608,4.0
charente,0.25811717,0.0
aisne,3.6291103,39.0
var,10.845881,20.0
lot_et_garonne,0.0022435933,1.0
loire,0.4309616,2.0
pyrenees_orientales,0.6710827,4.0
nievre,1.9284415,2.0
aube,4.6290703,12.0
maine_et_loire,0.2457655,0.0
haute_savoie,13.207531,27.0
saone_et_loire,2.9014106,10.0
doubs,1.7132614,10.0
pyrenees_atlantiques,4.241557,7.0
pas_de_calais,2.792519,35.0
indre,7.527295,8.0
cote_d'or,2.0337446,2.0
seine_maritime,4.084738,13.0
marne,10.923643,12.0
yonne,1.1235284,5.0
haute_vienne,1.2429461,4.0
seine_saint_denis,88.813065,81.0
bas_rhin,9.97238,21.0
lot,0.0,0.0
landes,23.148191,0.0
haut_rhin,1.453409,31.0
orne,0.3762343,0.0
isere,2.2432146,7.0
territoire_de_belfort,0.14318402,4.0
haute_garonne,8.609377,7.0
dordogne,0.7672126,1.0
paris,157.64801,114.0
gard,3.8353164,7.0
mayenne,0.37811533,0.0
val_d'oise,71.90006,48.0
gironde,13.654747,10.0
cher,9.84367,14.0
eure,4.6218963,63.0
jura,0.30218637,3.0
tarn,1.2966129,0.0
haute_loire,0.41138363,1.0
somme,10.637726,20.0
gers,1.7505959,3.0
cantal,0.0,0.0
meurthe_et_moselle,5.264825,3.0
hautes_pyrenees,0.18990129,6.0
essonne,65.68494,78.0
