n,o,l
oise,6.136351,2.0
meurthe_et_moselle,0.6069499,0.0
alpes_maritimes,0.7525067,0.0
marne,5.7136803,0.0
loire,0.26601946,0.0
ain,5.345833,0.0
pyrenees_atlantiques,3.7552278,0.0
var,1.4572883,0.0
aude,0.19146052,0.0
ardennes,0.5212502,0.0
loir_et_cher,0.15625489,0.0
somme,3.91172,0.0
hautes_pyrenees,1.1854496,0.0
haute_garonne,1.1786801,1.0
bouches_du_rhone,4.6568794,0.0
bas_rhin,20.624977,0.0
cantal,0.15738778,1.0
landes,0.12970299,0.0
rhone,1.2878084,0.0
calvados,0.31303522,0.0
cote_d'or,0.12563118,0.0
eure_et_loir,2.9661655,0.0
meuse,0.8198831,0.0
indre_et_loire,0.0491983,0.0
aube,2.3532264,0.0
indre,2.7192795,0.0
val_de_marne,12.782184,0.0
haute_marne,0.1642892,0.0
herault,6.0834036,3.0
gard,1.0404845,0.0
paris,26.881994,1.0
haute_vienne,0.207472,0.0
ardeche,0.5250909,0.0
vaucluse,0.78567874,0.0
drome,0.084907696,0.0
pas_de_calais,5.7279606,0.0
loiret,0.080960244,0.0
yvelines,8.720145,0.0
jura,1.6046247,0.0
tarn_et_garonne,0.096428186,1.0
manche,0.3689362,0.0
territoire_de_belfort,0.15019675,0.0
eure,6.2514524,0.0
val_d'oise,9.452903,0.0
pyrenees_orientales,0.107654095,0.0
hauts_de_seine,16.025257,0.0
moselle,7.359226,0.0
isere,0.06239862,1.0
essonne,23.257801,0.0
nievre,0.5802066,0.0
vosges,0.5507708,0.0
lot,0.12169175,0.0
haute_saone,1.9855545,0.0
seine_maritime,3.185805,0.0
dordogne,0.15338236,0.0
alpes_de_haute_provence,0.13268629,0.0
puy_de_dome,1.567318,1.0
haut_rhin,2.337311,0.0
charente_maritime,0.27537367,0.0
vienne,0.13458407,0.0
nord,2.7249262,0.0
saone_et_loire,1.3248773,0.0
haute_loire,0.23809743,0.0
charente,0.20088297,0.0
loire_atlantique,0.0978332,0.0
aisne,0.15126425,0.0
tarn,2.89882,0.0
gironde,0.13557187,0.0
cher,0.62751776,0.0
mayenne,1.3159324,0.0
doubs,0.09687611,0.0
seine_et_marne,1.0843635,2.0
correze,20.632515,0.0
gers,0.1503889,0.0
orne,1.1184869,0.0
maine_et_loire,0.09671383,0.0
seine_saint_denis,22.497211,0.0
yonne,0.2343728,0.0
lot_et_garonne,0.15150769,0.0
haute_savoie,1.3349311,0.0
savoie,0.15497851,0.0
