n,o,l
E08000016,9.575045,8.0
E09000001,0.4634973,0.0
E06000051,8.34817,12.0
E06000039,2.1343956,4.0
E09000005,3.156952,5.0
E09000020,0.5078933,1.0
E08000001,7.3053937,12.0
E06000004,5.549248,17.0
E08000012,10.693706,1.0
E09000010,0.5884924,5.0
E09000002,0.5115391,4.0
E08000022,1.5195792,9.0
E08000031,7.1896586,7.0
E10000013,11.646591,17.0
E08000032,22.675285,14.0
E08000035,18.842218,28.0
E08000003,11.400044,26.0
E06000035,4.1632247,5.0
E06000042,0.8917546,4.0
E06000008,1.6399465,5.0
E06000059,1.0579482,1.0
E06000015,0.6713101,3.0
E06000011,14.305237,17.0
E08000024,15.939058,14.0
E06000003,1.7272481,5.0
E06000024,3.6770182,3.0
E06000049,12.443204,19.0
E08000037,16.67536,14.0
E10000015,33.05349,32.0
E06000016,8.058972,5.0
E10000016,53.548862,79.0
E08000017,11.059283,1.0
E06000018,2.2939649,12.0
E08000002,4.0968304,4.0
E06000050,9.889985,5.0
E06000045,5.2382445,4.0
E10000027,6.471065,3.0
E09000017,0.7341791,5.0
E06000001,1.5458066,4.0
E10000031,11.573102,25.0
E10000006,17.135914,24.0
E10000030,18.1059,26.0
E08000019,20.971552,21.0
E06000055,4.1019654,8.0
E10000020,36.54267,40.0
E10000003,16.936726,22.0
E06000044,0.2794414,2.0
E09000004,2.2572398,2.0
E10000019,7.2293825,7.0
E06000020,1.9068508,7.0
E09000029,1.3129772,6.0
E06000012,0.2705009,2.0
E09000015,3.319515,10.0
E06000030,0.8363824,4.0
E10000018,9.259513,14.0
E10000012,34.165527,32.0
E09000008,6.873507,4.0
E06000054,3.7131426,3.0
E08000015,7.952942,14.0
E08000008,3.7797403,10.0
E06000006,0.6660116,2.0
E06000052,2.0172627,6.0
E09000023,1.1977097,4.0
E08000009,5.3543844,9.0
E10000025,14.777574,55.0
E06000007,4.898582,3.0
E08000036,4.879956,16.0
E09000021,1.6966743,1.0
E09000009,5.630409,4.0
E08000004,13.0507765,17.0
E08000005,4.114761,16.0
E08000027,14.120074,5.0
E09000016,1.7525139,5.0
E08000014,4.243987,2.0
E10000024,10.730243,7.0
E06000022,0.49652398,1.0
E08000023,7.943124,10.0
E09000018,5.0669127,1.0
E06000037,0.40519524,2.0
E08000007,11.185462,15.0
E08000010,7.8527803,39.0
E06000040,0.50852853,1.0
E10000011,5.38626,10.0
E06000036,0.54358923,1.0
E10000014,26.931786,20.0
E06000046,0.8499033,1.0
E10000034,7.910173,19.0
E08000021,6.921052,12.0
E08000034,6.970773,9.0
E06000027,0.5801947,5.0
E06000032,1.6179644,4.0
E06000026,0.5408312,9.0
E10000028,20.905432,33.0
E10000032,11.770457,5.0
E06000033,2.0379975,3.0
E06000013,5.4310856,9.0
E09000022,0.9043547,3.0
E08000026,6.3091664,14.0
E09000027,0.24055937,2.0
E08000013,0.8641117,3.0
E06000041,1.6130167,1.0
E06000047,34.720165,35.0
E06000017,0.5235694,1.0
E10000021,6.9726186,7.0
E08000025,23.251009,51.0
E10000008,4.6245055,3.0
E08000018,7.208218,12.0
E06000005,3.4898026,4.0
E10000017,36.23483,36.0
E06000009,3.908698,5.0
E08000030,3.4962416,15.0
E06000057,7.617902,8.0
E06000038,2.9422884,4.0
E10000007,12.063903,23.0
E10000023,21.286385,33.0
E06000031,3.5522182,5.0
E08000033,0.40118757,9.0
E06000043,0.40129307,7.0
E09000003,2.8995872,6.0
E06000014,6.545671,23.0
E10000029,22.49271,15.0
E10000002,3.480579,4.0
E09000006,4.004016,12.0
E08000011,9.303799,12.0
E06000021,10.900952,17.0
E09000026,1.8310121,20.0
E06000056,2.88479,3.0
E06000002,4.195115,17.0
E06000034,0.4670401,1.0
