n,o,l
oise,41.795525,69.0
loire_atlantique,0.5860387,0.0
calvados,11.665526,4.0
hauts_de_seine,147.4279,102.0
tarn_et_garonne,0.097139105,21.0
val_de_marne,61.440643,95.0
alpes_de_haute_provence,0.09909847,0.0
vosges,15.809037,17.0
haute_saone,12.59339,8.0
vaucluse,7.3919754,8.0
charente_maritime,2.0470772,1.0
ardeche,3.693008,4.0
savoie,0.09630507,4.0
loir_et_cher,2.110145,1.0
haute_marne,0.09206653,1.0
alpes_maritimes,13.072844,4.0
drome,10.348025,0.0
meuse,0.09974207,6.0
aude,6.171998,12.0
herault,88.59777,20.0
manche,1.7928036,4.0
yvelines,46.898136,50.0
seine_et_marne,37.71018,84.0
ain,5.3716083,11.0
indre_et_loire,2.9038167,5.0
correze,0.09245277,3.0
bouches_du_rhone,169.6742,166.0
loiret,10.824415,21.0
moselle,7.28443,90.0
nord,13.652715,32.0
vienne,0.090929046,0.0
eure_et_loir,17.411465,33.0
puy_de_dome,4.826678,10.0
rhone,22.752518,32.0
ardennes,0.06535263,3.0
charente,0.06355122,4.0
aisne,7.7802806,21.0
var,18.354944,12.0
lot_et_garonne,0.07778835,1.0
loire,0.047408573,0.0
pyrenees_orientales,0.0,2.0
nievre,0.10231435,8.0
aube,9.461846,28.0
maine_et_loire,0.0493491,0.0
haute_savoie,37.55226,14.0
saone_et_loire,2.5578876,14.0
doubs,9.091396,13.0
pyrenees_atlantiques,2.914846,3.0
pas_de_calais,1.5855737,20.0
indre,3.0314593,15.0
cote_d'or,2.0450935,2.0
seine_maritime,18.087223,13.0
marne,10.193074,16.0
yonne,0.011842012,1.0
haute_vienne,0.1022503,2.0
seine_saint_denis,108.56648,73.0
bas_rhin,17.71681,19.0
lot,0.0,1.0
landes,33.69143,67.0
haut_rhin,1.6626993,4.0
orne,0.0,1.0
isere,2.820654,9.0
territoire_de_belfort,13.092841,4.0
haute_garonne,13.663067,6.0
dordogne,0.07955191,0.0
paris,210.62709,125.0
gard,3.3421168,6.0
mayenne,0.0,1.0
val_d'oise,130.57843,45.0
gironde,17.20734,12.0
cher,12.784509,31.0
eure,6.4423437,27.0
jura,0.10264006,1.0
tarn,0.09066062,2.0
haute_loire,0.09706681,0.0
somme,10.673005,20.0
gers,1.5654651,5.0
cantal,0.08761712,0.0
meurthe_et_moselle,3.4748206,9.0
hautes_pyrenees,0.0,8.0
essonne,80.212265,101.0
