n,o,l
tarragona,13.173236,0.0
almeria,5.2827153,12.0
guadalajara,0.12652801,31.0
lleida,49.112427,62.0
araba/alava,41.992435,43.0
bizkaia,170.5666,203.0
granada,36.48059,15.0
burgos,29.521656,63.0
alicante,51.78315,55.0
valladolid,112.00561,164.0
cuenca,0.12652262,39.0
cordoba,15.486918,36.0
jaen,28.919933,12.0
malaga,39.093414,42.0
valencia,127.14414,97.0
toledo,0.126528,95.0
avila,27.565567,21.0
barcelona,799.98944,1041.0
zamora,12.343511,23.0
ciudad_real,0.126528,154.0
palencia,20.102207,3.0
castellon,35.193832,59.0
leon,35.127045,70.0
girona,12.830257,0.0
caceres,62.34029,90.0
gipuzkoa,61.939835,69.0
cadiz,0.12694931,28.0
badajoz,15.256841,29.0
albacete,31.326096,32.0
sevilla,54.060352,64.0
salamanca,17.969265,22.0
soria,61.37381,42.0
huelva,5.8322635,3.0
segovia,79.766045,109.0
