n,o,l
tarragona,24.183401,0.0
almeria,8.460499,8.0
guadalajara,0.13412888,19.0
lleida,56.171986,50.0
araba/alava,40.99443,38.0
bizkaia,153.46288,225.0
granada,33.0757,30.0
burgos,18.323507,86.0
alicante,45.998,23.0
valladolid,86.07762,110.0
cuenca,0.13412096,40.0
cordoba,22.111593,12.0
jaen,21.881998,32.0
malaga,43.419533,66.0
valencia,107.146324,142.0
toledo,0.13412888,142.0
avila,27.232733,36.0
barcelona,825.2892,1089.0
zamora,7.814797,48.0
ciudad_real,0.13413423,245.0
palencia,13.902373,6.0
castellon,19.369043,26.0
leon,39.77601,184.0
girona,28.415247,0.0
caceres,34.63346,117.0
gipuzkoa,52.951183,36.0
cadiz,0.13482192,38.0
badajoz,16.78591,21.0
albacete,12.48395,25.0
sevilla,45.259445,55.0
salamanca,14.672302,88.0
soria,58.41672,37.0
huelva,5.070422,5.0
segovia,82.31177,88.0
