n,o,l
oise,24.772633,63.0
meurthe_et_moselle,4.9194164,16.0
alpes_maritimes,5.8413587,10.0
marne,10.262903,14.0
loire,0.5991082,1.0
ain,2.7096543,10.0
pyrenees_atlantiques,4.321815,6.0
var,12.290408,9.0
aude,4.1488695,15.0
ardennes,1.6673019,0.0
loir_et_cher,1.0158683,2.0
somme,9.859402,15.0
hautes_pyrenees,0.86542976,2.0
haute_garonne,8.527746,12.0
bouches_du_rhone,9.228508,0.0
bas_rhin,120.628876,156.0
cantal,0.0,0.0
landes,0.14191613,0.0
rhone,0.0,13.0
calvados,1.5462823,2.0
cote_d'or,0.45132908,2.0
eure_et_loir,12.577313,113.0
meuse,0.0,6.0
indre_et_loire,3.0632439,2.0
aube,4.5872865,26.0
indre,7.545462,8.0
val_de_marne,43.006493,101.0
haute_marne,0.7235633,2.0
herault,53.35007,23.0
gard,3.5167978,35.0
paris,154.37184,188.0
haute_vienne,0.9388647,5.0
ardeche,0.0,0.0
vaucluse,6.4533086,31.0
drome,0.0,0.0
pas_de_calais,2.886181,31.0
loiret,10.402568,15.0
yvelines,36.437546,72.0
jura,0.0,36.0
tarn_et_garonne,1.3640385,0.0
manche,1.3253841,8.0
territoire_de_belfort,1.3564181,5.0
eure,4.795422,37.0
val_d'oise,82.76603,53.0
pyrenees_orientales,0.16048537,2.0
hauts_de_seine,96.86048,112.0
moselle,13.411155,0.0
isere,67.235725,178.0
essonne,0.0,12.0
nievre,1.6168294,4.0
vosges,12.401017,11.0
lot,0.3502175,0.0
haute_saone,7.8533645,12.0
seine_maritime,10.625911,32.0
dordogne,0.85593927,0.0
alpes_de_haute_provence,0.45624065,2.0
puy_de_dome,3.8049445,10.0
haut_rhin,22.607693,4.0
charente_maritime,1.5950696,3.0
vienne,0.0,2.0
nord,7.8183355,19.0
saone_et_loire,2.5602517,12.0
haute_loire,0.018218234,1.0
charente,0.2726231,2.0
loire_atlantique,1.2411159,0.0
aisne,4.492615,15.0
tarn,0.70654905,6.0
gironde,13.331729,12.0
cher,9.989356,14.0
mayenne,0.31816304,1.0
doubs,3.1051116,11.0
seine_et_marne,31.480587,133.0
correze,0.0,1.0
gers,1.1664653,4.0
orne,1.636107,3.0
maine_et_loire,0.14829473,0.0
seine_saint_denis,89.00892,123.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,16.629433,43.0
savoie,0.3099017,2.0
