n,o,l
tarragona,21.739424,0.0
almeria,5.7808123,4.0
guadalajara,0.12434395,21.0
lleida,58.752132,27.0
araba/alava,49.84514,15.0
bizkaia,174.92627,135.0
granada,34.562412,60.0
burgos,25.383629,37.0
alicante,58.767117,140.0
valladolid,103.4159,234.0
cuenca,0.12434151,10.0
cordoba,17.969841,16.0
jaen,27.564236,33.0
malaga,34.90266,14.0
valencia,128.36093,88.0
toledo,0.12434395,36.0
avila,28.283772,20.0
barcelona,875.14636,647.0
zamora,13.695948,6.0
ciudad_real,0.12434395,129.0
palencia,21.923355,15.0
castellon,30.052773,35.0
leon,42.78522,37.0
girona,17.918747,0.0
caceres,60.44975,55.0
gipuzkoa,53.137947,96.0
cadiz,0.12475854,46.0
badajoz,12.39374,19.0
albacete,28.201403,23.0
sevilla,48.04032,32.0
salamanca,17.280346,63.0
soria,63.429733,78.0
huelva,5.020421,3.0
segovia,85.74074,85.0
