n,o,l
E08000016,24.31886,25.0
E09000001,4.204146,0.0
E06000051,19.40037,6.0
E06000039,12.878197,14.0
E09000005,66.50438,39.0
E09000020,23.699053,10.0
E08000001,33.514828,29.0
E06000004,21.061144,6.0
E08000012,62.6652,34.0
E09000010,34.993664,24.0
E09000002,25.416822,10.0
E08000022,25.119524,8.0
E08000031,24.146423,25.0
E10000013,40.919098,63.0
E08000032,29.678946,18.0
E08000035,40.681038,47.0
E08000003,40.10513,37.0
E06000035,29.012062,23.0
E06000042,19.520782,17.0
E06000008,15.098005,12.0
E06000059,18.391958,12.0
E06000015,31.342875,12.0
E06000011,15.94015,22.0
E08000024,52.38459,37.0
E06000003,18.170378,9.0
E06000024,12.883698,4.0
E06000049,29.58545,29.0
E08000037,31.947083,33.0
E10000015,99.42338,76.0
E06000016,34.883724,20.0
E10000016,104.0465,125.0
E08000017,22.15925,4.0
E06000018,23.30381,13.0
E08000002,19.723581,20.0
E06000050,35.573,25.0
E06000045,20.801159,9.0
E10000027,21.513111,16.0
E09000017,47.51641,30.0
E06000001,9.057292,4.0
E10000031,37.28746,20.0
E10000006,67.50839,34.0
E10000030,86.82644,82.0
E08000019,74.96939,57.0
E06000055,21.252516,17.0
E10000020,39.92816,48.0
E10000003,24.463192,24.0
E06000044,11.706744,9.0
E09000004,29.534578,14.0
E10000019,36.818474,29.0
E06000020,11.186297,7.0
E09000029,34.77785,14.0
E06000012,10.494072,4.0
E09000015,35.378048,27.0
E06000030,14.382267,14.0
E10000018,35.995117,27.0
E10000012,109.676155,57.0
E09000008,70.99778,25.0
E06000054,19.134604,5.0
E08000015,46.64879,30.0
E08000008,21.985435,10.0
E06000006,20.437052,12.0
E06000052,24.980669,12.0
E09000023,50.773506,8.0
E08000009,32.54741,23.0
E10000025,68.54528,70.0
E06000007,26.225388,28.0
E08000036,26.714203,14.0
E09000021,16.01585,4.0
E09000009,22.199495,10.0
E08000004,42.976448,45.0
E08000005,27.532494,48.0
E08000027,21.444508,18.0
E09000016,26.995705,27.0
E08000014,36.312244,26.0
E10000024,43.26456,14.0
E06000022,49.20911,18.0
E08000023,7.4148183,16.0
E09000018,20.764578,18.0
E06000037,36.202587,16.0
E08000007,14.172076,13.0
E08000010,36.85748,32.0
E06000040,28.937553,24.0
E10000011,11.809467,2.0
E06000036,24.028444,18.0
E10000014,12.866482,4.0
E06000046,100.68754,83.0
E10000034,3.140138,5.0
E08000021,46.38034,31.0
E08000034,40.82017,29.0
E06000027,29.10265,12.0
E06000032,6.9208612,5.0
E06000026,16.965109,13.0
E10000028,27.525532,22.0
E10000032,59.87934,60.0
E06000033,44.357628,26.0
E06000013,22.804472,10.0
E09000022,13.938376,3.0
E08000026,54.88749,16.0
E09000027,32.90342,15.0
E08000013,19.911667,8.0
E06000041,34.65091,12.0
E06000047,12.42327,16.0
E06000017,45.048332,56.0
E10000021,3.922366,1.0
E08000025,64.22403,27.0
E10000008,116.68053,64.0
E08000018,26.491007,28.0
E06000005,25.416126,22.0
E10000017,10.441498,4.0
E06000009,114.91573,73.0
E08000030,17.465712,17.0
E06000057,43.260674,21.0
E06000038,33.331253,24.0
E10000007,15.1496725,14.0
E10000023,49.57408,26.0
E06000031,35.41754,24.0
E08000033,12.669005,4.0
E06000043,15.063554,12.0
E09000003,18.1063,11.0
E06000014,57.283287,21.0
E10000029,15.215768,6.0
E10000002,34.281265,33.0
E09000006,33.937664,26.0
E08000011,28.254946,12.0
E06000021,13.597088,24.0
E09000026,32.079872,10.0
E06000056,27.02383,17.0
E06000002,24.118715,18.0
E06000034,49.234806,23.0
