n,o,l
oise,5.2522182,15.0
loire_atlantique,0.07800995,0.0
calvados,0.10856991,0.0
hauts_de_seine,4.470755,12.0
tarn_et_garonne,0.051584765,0.0
val_de_marne,6.3692536,6.0
alpes_de_haute_provence,0.1809532,1.0
vosges,0.10957572,0.0
haute_saone,1.0498226,0.0
vaucluse,0.14891583,1.0
charente_maritime,0.32326424,1.0
ardeche,0.06865854,0.0
savoie,0.08361207,0.0
loir_et_cher,0.10378879,0.0
haute_marne,0.09779699,0.0
alpes_maritimes,0.09800371,0.0
drome,0.10613551,0.0
meuse,0.07820204,0.0
aude,0.14187811,0.0
herault,2.7333386,7.0
manche,0.1207359,0.0
yvelines,4.5616145,5.0
seine_et_marne,7.2289176,8.0
ain,0.34242144,4.0
indre_et_loire,0.28021508,0.0
correze,0.0977608,0.0
bouches_du_rhone,10.198158,14.0
loiret,0.084211715,0.0
moselle,0.8857233,0.0
nord,4.3292565,4.0
vienne,0.13666986,0.0
eure_et_loir,0.4993563,0.0
puy_de_dome,0.14924656,3.0
rhone,0.2753585,2.0
ardennes,0.10360483,6.0
charente,0.078785494,0.0
aisne,0.8960428,6.0
var,1.2095909,0.0
lot_et_garonne,0.06645203,0.0
loire,0.09495726,0.0
pyrenees_orientales,0.14343707,0.0
nievre,0.45154566,0.0
aube,0.59025,4.0
maine_et_loire,0.10754443,0.0
haute_savoie,2.6249955,0.0
saone_et_loire,0.122322306,1.0
doubs,0.35227367,0.0
pyrenees_atlantiques,0.15041186,11.0
pas_de_calais,6.7058425,2.0
indre,1.0373502,0.0
cote_d'or,0.1086686,0.0
seine_maritime,0.41974932,2.0
marne,0.099811465,0.0
yonne,0.07230739,0.0
haute_vienne,0.12605612,0.0
seine_saint_denis,4.2271166,7.0
bas_rhin,1.0881081,0.0
lot,0.07812096,0.0
landes,0.34189197,0.0
haut_rhin,1.3425734,0.0
orne,0.098508045,0.0
isere,0.08128679,0.0
territoire_de_belfort,0.099492,0.0
haute_garonne,0.6413792,11.0
dordogne,0.07823479,0.0
paris,11.6815815,6.0
gard,1.3376117,3.0
mayenne,0.11282741,0.0
val_d'oise,2.5766451,9.0
gironde,0.09763457,2.0
cher,0.33304957,2.0
eure,2.034662,3.0
jura,0.13005137,0.0
tarn,0.10312311,0.0
haute_loire,0.08946525,0.0
somme,6.804457,2.0
gers,0.78761196,1.0
cantal,0.08039979,0.0
meurthe_et_moselle,0.10206976,0.0
hautes_pyrenees,0.32652444,0.0
essonne,13.078957,15.0
