n,o,l
oise,67.29713,60.0
meurthe_et_moselle,11.79191,16.0
alpes_maritimes,25.713076,30.0
marne,19.593851,18.0
loire,0.9597226,0.0
ain,10.153534,6.0
pyrenees_atlantiques,12.099253,2.0
var,21.669313,13.0
aude,10.97542,8.0
ardennes,5.6737657,12.0
loir_et_cher,2.5576823,1.0
somme,14.998802,19.0
hautes_pyrenees,8.952274,6.0
haute_garonne,13.81333,12.0
bouches_du_rhone,35.05872,12.0
bas_rhin,155.55804,102.0
cantal,0.88948035,1.0
landes,2.5587325,0.0
rhone,8.962568,3.0
calvados,7.240705,7.0
cote_d'or,3.858187,3.0
eure_et_loir,21.132257,37.0
meuse,3.4120193,3.0
indre_et_loire,6.765147,3.0
aube,16.679682,26.0
indre,15.358046,21.0
val_de_marne,83.24862,90.0
haute_marne,0.7674097,1.0
herault,51.109447,14.0
gard,11.842333,7.0
paris,181.44624,171.0
haute_vienne,3.3810656,2.0
ardeche,5.744662,5.0
vaucluse,12.506607,3.0
drome,2.7982304,5.0
pas_de_calais,16.633307,27.0
loiret,23.16462,19.0
yvelines,49.195408,34.0
jura,4.6960654,2.0
tarn_et_garonne,3.0868106,3.0
manche,6.6722007,7.0
territoire_de_belfort,6.7406745,4.0
eure,13.570227,26.0
val_d'oise,81.24388,32.0
pyrenees_orientales,2.1912026,3.0
hauts_de_seine,138.94052,95.0
moselle,26.689974,74.0
isere,71.194534,103.0
essonne,7.920686,2.0
nievre,5.508079,35.0
vosges,23.880136,10.0
lot,0.0,0.0
haute_saone,8.204401,6.0
seine_maritime,19.098427,23.0
dordogne,1.7258365,1.0
alpes_de_haute_provence,3.753233,0.0
puy_de_dome,9.714634,8.0
haut_rhin,70.03412,33.0
charente_maritime,9.327185,4.0
vienne,0.0,0.0
nord,11.371721,28.0
saone_et_loire,9.64736,18.0
haute_loire,0.44832063,1.0
charente,2.115614,1.0
loire_atlantique,2.345505,0.0
aisne,3.7647083,0.0
tarn,30.219467,17.0
gironde,2.041017,0.0
cher,23.343403,11.0
mayenne,17.823923,6.0
doubs,1.1203513,0.0
seine_et_marne,11.187008,7.0
correze,53.30441,96.0
gers,0.96566236,0.0
orne,5.28052,8.0
maine_et_loire,2.512562,1.0
seine_saint_denis,98.33791,109.0
yonne,2.8777232,2.0
lot_et_garonne,1.4782257,1.0
haute_savoie,37.4938,8.0
savoie,1.275825,0.0
