n,o,l
E08000016,21.397846,21.0
E09000001,0.32532948,0.0
E06000051,10.487519,11.0
E06000039,9.600652,4.0
E09000005,27.542559,6.0
E09000020,6.34169,4.0
E08000001,29.920122,10.0
E06000004,7.6100297,3.0
E08000012,39.677753,23.0
E09000010,21.503313,18.0
E09000002,9.805837,3.0
E08000022,9.412132,2.0
E08000031,17.211304,18.0
E10000013,39.128017,13.0
E08000032,17.24719,28.0
E08000035,34.406124,25.0
E08000003,41.4453,14.0
E06000035,13.116836,5.0
E06000042,10.321641,4.0
E06000008,9.4252825,6.0
E06000059,6.0460143,6.0
E06000015,5.5335636,8.0
E06000011,15.255918,22.0
E08000024,34.933422,16.0
E06000003,7.8695807,5.0
E06000024,1.8776667,3.0
E06000049,25.748156,27.0
E08000037,25.11927,7.0
E10000015,61.178905,25.0
E06000016,14.044332,13.0
E10000016,97.381134,77.0
E08000017,6.6400676,6.0
E06000018,9.357142,1.0
E08000002,16.309124,8.0
E06000050,18.542545,16.0
E06000045,9.381582,4.0
E10000027,12.013816,9.0
E09000017,14.734336,30.0
E06000001,24.66781,3.0
E10000031,2.4549592,2.0
E10000006,46.767326,29.0
E10000030,72.91182,28.0
E08000019,48.692307,54.0
E06000055,13.080388,5.0
E10000020,47.93828,31.0
E10000003,16.304182,11.0
E06000044,6.3398333,2.0
E09000004,11.169985,9.0
E10000019,20.935608,13.0
E06000020,1.5089014,8.0
E09000029,24.577286,2.0
E06000012,1.2821742,2.0
E09000015,17.424849,10.0
E06000030,11.651658,4.0
E10000018,17.111528,18.0
E10000012,61.162907,76.0
E09000008,31.30344,8.0
E06000054,9.297673,3.0
E08000015,34.26401,12.0
E08000008,13.407796,5.0
E06000006,7.0780272,1.0
E06000052,12.570975,6.0
E09000023,15.857483,5.0
E08000009,16.41572,8.0
E10000025,47.67571,24.0
E06000007,19.666763,10.0
E08000036,12.7585125,6.0
E09000021,4.840838,2.0
E09000009,9.649533,4.0
E08000004,27.278194,8.0
E08000005,24.574207,8.0
E08000027,19.003447,4.0
E09000016,13.081066,21.0
E08000014,17.358952,5.0
E10000024,24.013407,12.0
E06000022,28.70328,6.0
E08000023,4.934134,0.0
E09000018,14.063626,12.0
E06000037,12.5794325,7.0
E08000007,7.4236164,7.0
E08000010,23.728401,15.0
E06000040,25.73918,12.0
E10000011,3.4546797,4.0
E06000036,11.949691,9.0
E10000014,7.051505,1.0
E06000046,68.89113,40.0
E10000034,0.47958958,1.0
E08000021,31.499605,13.0
E08000034,22.75458,11.0
E06000027,13.827947,7.0
E06000032,3.0164697,17.0
E06000026,8.236203,3.0
E10000028,18.6111,19.0
E10000032,43.106213,27.0
E06000033,4.4939923,18.0
E06000013,28.20253,4.0
E09000022,8.108126,5.0
E08000026,20.216637,4.0
E09000027,13.733926,15.0
E08000013,3.8118145,2.0
E06000041,8.563278,10.0
E06000047,10.047282,8.0
E06000017,43.37254,33.0
E10000021,0.50195575,0.0
E08000025,24.46685,1.0
E10000008,56.479652,37.0
E08000018,20.84354,7.0
E06000005,20.720297,13.0
E10000017,7.054381,5.0
E06000009,81.21857,40.0
E08000030,10.0078535,11.0
E06000057,16.475863,22.0
E06000038,30.2289,13.0
E10000007,19.802872,9.0
E10000023,26.46304,51.0
E06000031,20.885614,18.0
E08000033,1.4282421,5.0
E06000043,4.5504775,4.0
E09000003,8.469975,4.0
E06000014,21.874369,7.0
E10000029,4.2031884,8.0
E10000002,23.75327,33.0
E09000006,18.195957,19.0
E08000011,10.989646,8.0
E06000021,12.19454,12.0
E09000026,15.045309,5.0
E06000056,11.979585,15.0
E06000002,12.932368,13.0
E06000034,22.35284,6.0
