n,o,l
E08000016,17.564121,32.0
E09000001,0.0,0.0
E06000051,7.325597,17.0
E06000039,7.7008557,14.0
E09000005,29.44748,25.0
E09000020,7.6652255,7.0
E08000001,29.269424,35.0
E06000004,6.600347,9.0
E08000012,47.514935,36.0
E09000010,23.728748,14.0
E09000002,8.7651005,17.0
E08000022,14.302134,14.0
E08000031,16.295694,28.0
E10000013,44.107044,40.0
E08000032,23.194246,13.0
E08000035,42.665134,28.0
E08000003,49.45496,40.0
E06000035,19.88599,11.0
E06000042,11.17371,15.0
E06000008,8.133706,11.0
E06000059,6.783131,4.0
E06000015,6.521362,4.0
E06000011,13.557323,17.0
E08000024,43.759205,34.0
E06000003,5.498041,14.0
E06000024,0.9429867,5.0
E06000049,26.714773,31.0
E08000037,31.627247,20.0
E10000015,71.53569,57.0
E06000016,18.615736,9.0
E10000016,110.65492,116.0
E08000017,5.5692687,10.0
E06000018,11.787088,13.0
E08000002,19.680992,21.0
E06000050,22.193058,15.0
E06000045,7.2658634,11.0
E10000027,11.236886,14.0
E09000017,30.00224,27.0
E06000001,1.828486,4.0
E10000031,17.132673,17.0
E10000006,57.536663,52.0
E10000030,77.346405,95.0
E08000019,50.457573,71.0
E06000055,11.773774,16.0
E10000020,47.532887,53.0
E10000003,17.85515,13.0
E06000044,6.152796,4.0
E09000004,14.880708,10.0
E10000019,23.444798,22.0
E06000020,0.9043901,3.0
E09000029,16.670471,54.0
E06000012,0.049578167,4.0
E09000015,20.057112,23.0
E06000030,10.123991,15.0
E10000018,20.740604,13.0
E10000012,71.88805,81.0
E09000008,32.454235,26.0
E06000054,7.362844,17.0
E08000015,35.955257,35.0
E08000008,14.1033945,20.0
E06000006,9.749713,8.0
E06000052,12.067786,21.0
E09000023,19.656696,28.0
E08000009,17.393715,11.0
E10000025,51.208035,52.0
E06000007,22.453129,16.0
E08000036,14.330767,15.0
E09000021,4.8285475,8.0
E09000009,8.938692,11.0
E08000004,30.43616,33.0
E08000005,33.376896,16.0
E08000027,18.070618,20.0
E09000016,15.774492,16.0
E08000014,21.00336,17.0
E10000024,24.78547,32.0
E06000022,26.207352,27.0
E08000023,5.9950085,6.0
E09000018,13.125768,16.0
E06000037,13.104548,9.0
E08000007,4.5642724,12.0
E08000010,27.624382,38.0
E06000040,26.468086,25.0
E10000011,1.1690478,2.0
E06000036,14.939458,13.0
E10000014,2.559012,15.0
E06000046,81.12747,79.0
E10000034,0.0,1.0
E08000021,32.458866,25.0
E08000034,27.224308,20.0
E06000027,14.460906,19.0
E06000032,0.82044995,3.0
E06000026,2.393979,12.0
E10000028,21.026035,15.0
E10000032,45.452816,40.0
E06000033,34.037693,31.0
E06000013,6.8921676,10.0
E09000022,5.237992,7.0
E08000026,29.316147,16.0
E09000027,14.994132,18.0
E08000013,4.5123267,5.0
E06000041,14.599677,9.0
E06000047,5.889568,17.0
E06000017,56.673374,45.0
E10000021,0.0,1.0
E08000025,28.29174,18.0
E10000008,59.45481,45.0
E08000018,18.718914,24.0
E06000005,15.208657,35.0
E10000017,9.8147135,5.0
E06000009,92.23724,83.0
E08000030,9.275319,15.0
E06000057,19.030869,22.0
E06000038,29.519255,31.0
E10000007,10.33854,27.0
E10000023,25.947676,29.0
E06000031,24.028759,26.0
E08000033,0.40903562,7.0
E06000043,4.297699,6.0
E09000003,7.9340568,9.0
E06000014,27.330235,22.0
E10000029,3.0906155,12.0
E10000002,27.35854,18.0
E09000006,21.090765,21.0
E08000011,15.61818,16.0
E06000021,10.758748,15.0
E09000026,19.800507,19.0
E06000056,12.12329,19.0
E06000002,13.750775,9.0
E06000034,25.755333,31.0
