n,o,l
oise,48.49795,44.0
loire_atlantique,4.3764615,2.0
calvados,9.873783,6.0
hauts_de_seine,131.99799,96.0
tarn_et_garonne,6.222498,2.0
val_de_marne,59.288082,87.0
alpes_de_haute_provence,4.818326,3.0
vosges,21.10114,31.0
haute_saone,13.74623,10.0
vaucluse,16.330713,6.0
charente_maritime,6.293736,10.0
ardeche,6.325611,2.0
savoie,5.761824,4.0
loir_et_cher,7.343089,0.0
haute_marne,6.130114,0.0
alpes_maritimes,2.338333,7.0
drome,0.0,7.0
meuse,0.5541094,0.0
aude,11.528734,2.0
herault,82.99435,47.0
manche,8.366228,6.0
yvelines,43.807476,31.0
seine_et_marne,38.309937,57.0
ain,6.5977473,2.0
indre_et_loire,10.198635,5.0
correze,0.5941322,2.0
bouches_du_rhone,173.222,153.0
loiret,15.383405,18.0
moselle,30.020662,12.0
nord,10.162021,13.0
vienne,0.0,1.0
eure_et_loir,22.026167,46.0
puy_de_dome,8.257774,10.0
rhone,6.48565,26.0
ardennes,5.4055796,1.0
charente,3.2401748,3.0
aisne,0.6898718,33.0
var,24.50344,36.0
lot_et_garonne,0.09975028,0.0
loire,0.0,1.0
pyrenees_orientales,0.0,1.0
nievre,2.978834,3.0
aube,17.589487,12.0
maine_et_loire,0.09856585,1.0
haute_savoie,45.267307,15.0
saone_et_loire,7.3887954,26.0
doubs,18.285692,13.0
pyrenees_atlantiques,5.8398457,5.0
pas_de_calais,6.1312437,20.0
indre,12.17054,21.0
cote_d'or,7.8461747,7.0
seine_maritime,29.039711,26.0
marne,17.648346,11.0
yonne,2.3344247,0.0
haute_vienne,5.161146,1.0
seine_saint_denis,88.102005,96.0
bas_rhin,24.113558,23.0
lot,4.041544,3.0
landes,32.761402,34.0
haut_rhin,6.7876835,4.0
orne,3.1271129,2.0
isere,8.130718,5.0
territoire_de_belfort,4.9080253,4.0
haute_garonne,15.401628,12.0
dordogne,1.8744929,1.0
paris,173.12349,123.0
gard,7.7831206,5.0
mayenne,0.0,0.0
val_d'oise,94.152695,47.0
gironde,22.874458,18.0
cher,16.07187,6.0
eure,11.368388,20.0
jura,0.7027238,12.0
tarn,5.402144,1.0
haute_loire,1.5995512,1.0
somme,13.934312,23.0
gers,5.873504,3.0
cantal,0.0,0.0
meurthe_et_moselle,15.373928,2.0
hautes_pyrenees,6.3381615,10.0
essonne,64.2474,59.0
