n,o,l
oise,28.268276,5.0
meurthe_et_moselle,2.0151076,0.0
alpes_maritimes,1.5872128,0.0
marne,4.6709566,1.0
loire,0.018722288,0.0
ain,4.5174365,1.0
pyrenees_atlantiques,0.83203715,0.0
var,10.722569,1.0
aude,3.480999,0.0
ardennes,0.0,0.0
loir_et_cher,0.07485029,0.0
somme,9.76136,0.0
hautes_pyrenees,2.0961692,0.0
haute_garonne,2.979844,2.0
bouches_du_rhone,6.73132,0.0
bas_rhin,83.00634,6.0
cantal,0.06367098,0.0
landes,0.0,0.0
rhone,2.5922806,0.0
calvados,9.219686,0.0
cote_d'or,0.37599528,0.0
eure_et_loir,25.992218,1.0
meuse,0.429147,0.0
indre_et_loire,0.80791765,0.0
aube,9.255993,0.0
indre,7.027681,1.0
val_de_marne,47.193745,2.0
haute_marne,0.080952205,0.0
herault,16.191284,4.0
gard,4.5448294,1.0
paris,74.90189,16.0
haute_vienne,0.36395997,1.0
ardeche,0.08494922,0.0
vaucluse,4.082552,0.0
drome,0.11898838,0.0
pas_de_calais,11.953714,2.0
loiret,7.929178,0.0
yvelines,21.829437,2.0
jura,4.7203884,0.0
tarn_et_garonne,2.1572425,0.0
manche,0.9755276,0.0
territoire_de_belfort,1.4528372,0.0
eure,15.411215,1.0
val_d'oise,25.4193,2.0
pyrenees_orientales,0.106736384,0.0
hauts_de_seine,52.706985,1.0
moselle,10.261155,0.0
isere,49.89092,1.0
essonne,1.1652548,0.0
nievre,0.0,0.0
vosges,9.781126,0.0
lot,0.0,0.0
haute_saone,9.136027,2.0
seine_maritime,3.036414,1.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,4.213366,2.0
haut_rhin,18.359684,2.0
charente_maritime,0.6484266,0.0
vienne,0.07174003,0.0
nord,9.53747,0.0
saone_et_loire,6.3398147,0.0
haute_loire,0.10225428,1.0
charente,0.17679557,0.0
loire_atlantique,0.0,0.0
aisne,11.770863,0.0
tarn,0.1804436,0.0
gironde,5.566313,0.0
cher,7.2824354,1.0
mayenne,0.0799219,0.0
doubs,4.591471,0.0
seine_et_marne,44.941475,1.0
correze,0.08635229,0.0
gers,0.31918955,0.0
orne,0.31882662,0.0
maine_et_loire,0.0,0.0
seine_saint_denis,51.04313,5.0
yonne,0.01712408,0.0
lot_et_garonne,0.059865117,0.0
haute_savoie,9.461105,0.0
savoie,0.2762916,0.0
