n,o,l
oise,25.410038,9.0
meurthe_et_moselle,4.699277,0.0
alpes_maritimes,6.0752473,0.0
marne,6.520738,1.0
loire,1.6038338,1.0
ain,12.626075,4.0
pyrenees_atlantiques,0.049064286,1.0
var,6.562329,1.0
aude,2.2990267,2.0
ardennes,2.3492427,2.0
loir_et_cher,0.00046415627,0.0
somme,9.682466,36.0
hautes_pyrenees,9.646648,6.0
haute_garonne,3.0991213,3.0
bouches_du_rhone,11.085307,2.0
bas_rhin,65.841515,22.0
cantal,0.1655272,0.0
landes,0.06824715,0.0
rhone,3.407398,3.0
calvados,2.4697177,0.0
cote_d'or,0.93135685,2.0
eure_et_loir,18.691183,6.0
meuse,0.46969765,0.0
indre_et_loire,0.4757144,1.0
aube,11.607614,6.0
indre,7.8490276,8.0
val_de_marne,41.396572,15.0
haute_marne,0.28494287,0.0
herault,8.369079,3.0
gard,6.081391,1.0
paris,76.393196,33.0
haute_vienne,0.20907703,0.0
ardeche,1.9797744,4.0
vaucluse,3.5421307,0.0
drome,1.817242,1.0
pas_de_calais,13.712839,20.0
loiret,3.835564,0.0
yvelines,24.477163,10.0
jura,1.5939955,1.0
tarn_et_garonne,0.29906335,2.0
manche,4.9689083,0.0
territoire_de_belfort,0.7761143,0.0
eure,16.304134,9.0
val_d'oise,23.200392,5.0
pyrenees_orientales,0.14799458,0.0
hauts_de_seine,50.652534,3.0
moselle,21.791456,2.0
isere,49.672825,36.0
essonne,0.86293674,0.0
nievre,9.80759,0.0
vosges,4.715663,0.0
lot,0.07079173,0.0
haute_saone,8.06474,0.0
seine_maritime,8.889275,3.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.41797704,2.0
puy_de_dome,5.3195944,1.0
haut_rhin,20.027601,3.0
charente_maritime,8.555123,0.0
vienne,0.0,0.0
nord,11.044746,7.0
saone_et_loire,7.47653,0.0
haute_loire,0.70169556,0.0
charente,0.0,0.0
loire_atlantique,0.0014167204,0.0
aisne,7.425669,0.0
tarn,0.34664255,5.0
gironde,5.2194715,0.0
cher,5.509636,0.0
mayenne,0.046549536,0.0
doubs,4.031985,0.0
seine_et_marne,51.948532,6.0
correze,0.12996474,15.0
gers,3.175751,0.0
orne,0.7784813,3.0
maine_et_loire,0.015420809,0.0
seine_saint_denis,52.87173,8.0
yonne,0.10833708,1.0
lot_et_garonne,0.5862589,1.0
haute_savoie,10.354646,18.0
savoie,0.0,0.0
