n,o,l
oise,28.105597,69.0
meurthe_et_moselle,5.4724627,9.0
alpes_maritimes,4.4718986,4.0
marne,10.546112,16.0
loire,0.24791622,0.0
ain,2.6455736,11.0
pyrenees_atlantiques,4.940808,3.0
var,14.748033,32.0
aude,5.009458,12.0
ardennes,0.36997423,3.0
loir_et_cher,0.86734116,1.0
somme,9.805846,20.0
hautes_pyrenees,0.27224502,8.0
haute_garonne,8.798046,6.0
bouches_du_rhone,12.600884,19.0
bas_rhin,127.06891,166.0
cantal,0.17439158,0.0
landes,0.2421337,1.0
rhone,5.1923614,12.0
calvados,5.6805305,4.0
cote_d'or,1.8766739,2.0
eure_et_loir,14.129656,33.0
meuse,0.24167624,6.0
indre_et_loire,3.7302146,5.0
aube,5.7589464,28.0
indre,6.1235547,15.0
val_de_marne,46.813282,95.0
haute_marne,0.5472,1.0
herault,58.832767,20.0
gard,3.3160658,6.0
paris,162.6663,125.0
haute_vienne,0.8685112,2.0
ardeche,1.0684928,4.0
vaucluse,6.5051394,8.0
drome,5.545662,0.0
pas_de_calais,2.3680701,20.0
loiret,10.435732,21.0
yvelines,37.36436,50.0
jura,0.33352196,1.0
tarn_et_garonne,1.078702,21.0
manche,1.9654105,4.0
territoire_de_belfort,0.9693843,9.0
eure,5.712841,27.0
val_d'oise,85.36036,45.0
pyrenees_orientales,0.24913082,2.0
hauts_de_seine,105.76217,102.0
moselle,10.655249,90.0
isere,67.45215,101.0
essonne,5.965834,4.0
nievre,1.2455018,8.0
vosges,12.379408,17.0
lot,0.0,1.0
haute_saone,9.201756,8.0
seine_maritime,12.684113,13.0
dordogne,0.4990994,0.0
alpes_de_haute_provence,0.390726,0.0
puy_de_dome,3.9798217,10.0
haut_rhin,23.198168,67.0
charente_maritime,1.5145979,1.0
vienne,0.014243742,0.0
nord,6.914069,32.0
saone_et_loire,2.5776582,14.0
haute_loire,0.4623266,0.0
charente,0.29553172,4.0
loire_atlantique,0.9093838,4.0
aisne,3.9247465,0.0
tarn,1.0620533,21.0
gironde,14.6432085,2.0
cher,10.359878,12.0
mayenne,0.33194995,31.0
doubs,4.760057,1.0
seine_et_marne,31.684687,13.0
correze,0.25654265,84.0
gers,1.4682958,3.0
orne,1.0894029,5.0
maine_et_loire,0.32073298,4.0
seine_saint_denis,89.654,73.0
yonne,0.23768753,1.0
lot_et_garonne,0.81802654,1.0
haute_savoie,20.080854,14.0
savoie,0.2741024,0.0
