n,o,l
oise,16.68065,74.0
loire_atlantique,1.9290295,2.0
calvados,0.0,10.0
hauts_de_seine,83.81279,124.0
tarn_et_garonne,1.7750525,0.0
val_de_marne,54.302525,98.0
alpes_de_haute_provence,3.346313,1.0
vosges,6.28158,20.0
haute_saone,7.953475,10.0
vaucluse,6.2438316,7.0
charente_maritime,0.16059867,5.0
ardeche,0.9851849,2.0
savoie,1.6063493,4.0
loir_et_cher,0.0975569,3.0
haute_marne,2.0914466,3.0
alpes_maritimes,2.161028,5.0
drome,0.0,7.0
meuse,0.0,7.0
aude,3.806459,7.0
herault,33.065826,41.0
manche,0.64355266,5.0
yvelines,35.083946,40.0
seine_et_marne,34.26367,78.0
ain,3.526882,9.0
indre_et_loire,5.43901,2.0
correze,0.4289982,1.0
bouches_du_rhone,103.69559,81.0
loiret,12.126308,19.0
moselle,25.647404,47.0
nord,3.9148188,30.0
vienne,0.0,2.0
eure_et_loir,12.933784,31.0
puy_de_dome,3.87444,13.0
rhone,1.8106298,25.0
ardennes,5.3665495,5.0
charente,1.0233879,2.0
aisne,0.015754104,23.0
var,10.218643,14.0
lot_et_garonne,0.2809477,1.0
loire,0.7935351,1.0
pyrenees_orientales,0.9438393,3.0
nievre,1.9634796,7.0
aube,9.424333,14.0
maine_et_loire,0.0,0.0
haute_savoie,12.29865,14.0
saone_et_loire,3.694093,12.0
doubs,5.908061,6.0
pyrenees_atlantiques,3.811059,2.0
pas_de_calais,1.6869398,20.0
indre,15.166553,14.0
cote_d'or,0.47097197,9.0
seine_maritime,4.5835495,24.0
marne,12.184164,25.0
yonne,1.9018441,4.0
haute_vienne,2.0254922,1.0
seine_saint_denis,77.85252,128.0
bas_rhin,20.520327,21.0
lot,0.0,2.0
landes,26.562054,45.0
haut_rhin,0.8288355,2.0
orne,0.99518526,1.0
isere,0.0,6.0
territoire_de_belfort,0.18673635,2.0
haute_garonne,4.9761286,4.0
dordogne,1.0508887,3.0
paris,132.29227,166.0
gard,4.206086,17.0
mayenne,0.0,0.0
val_d'oise,56.383747,46.0
gironde,15.130539,21.0
cher,7.851224,4.0
eure,11.298211,29.0
jura,0.031417623,4.0
tarn,1.9078411,3.0
haute_loire,0.5705342,0.0
somme,7.4375772,26.0
gers,4.5202227,3.0
cantal,0.0,0.0
meurthe_et_moselle,5.979703,10.0
hautes_pyrenees,6.5401263,8.0
essonne,56.8811,98.0
