n,o,l
tarragona,10.049444,26.0
almeria,4.953808,14.0
guadalajara,5.0794888,33.0
lleida,37.663803,38.0
araba/alava,29.133272,37.0
bizkaia,145.52385,142.0
granada,38.109425,54.0
burgos,30.54961,72.0
alicante,69.75049,32.0
valladolid,133.62688,31.0
cuenca,2.415754,107.0
cordoba,15.00837,5.0
jaen,27.738173,23.0
malaga,32.015728,59.0
valencia,113.62398,160.0
toledo,8.729815,80.0
avila,22.778484,15.0
barcelona,675.4494,771.0
zamora,9.620801,23.0
ciudad_real,31.400288,96.0
palencia,16.605116,14.0
castellon,36.196854,56.0
leon,32.222286,73.0
girona,2.6069875,0.0
caceres,58.44357,23.0
gipuzkoa,65.65117,35.0
cadiz,15.200182,17.0
badajoz,27.627123,38.0
albacete,11.165506,36.0
sevilla,47.387344,30.0
salamanca,28.270227,52.0
soria,61.205105,77.0
huelva,5.3104067,19.0
segovia,74.539665,33.0
