n,o,l
tarragona,57.577026,0.0
almeria,12.555336,6.0
guadalajara,0.1406732,0.0
lleida,29.298023,27.0
araba/alava,55.85379,19.0
bizkaia,163.96251,147.0
granada,43.613575,47.0
burgos,21.611595,44.0
alicante,68.19156,31.0
valladolid,49.32955,138.0
cuenca,0.14065024,0.0
cordoba,46.38898,17.0
jaen,26.768051,39.0
malaga,42.212345,60.0
valencia,103.63737,159.0
toledo,0.14067763,0.0
avila,36.960423,38.0
barcelona,736.5092,776.0
zamora,14.215729,2.0
ciudad_real,0.14068073,0.0
palencia,17.72253,13.0
castellon,33.378864,57.0
leon,48.06432,25.0
girona,95.744995,0.0
caceres,38.31404,56.0
gipuzkoa,31.364218,81.0
cadiz,24.38113,0.0
badajoz,14.262766,28.0
albacete,0.1413948,38.0
sevilla,52.15169,87.0
salamanca,61.667393,29.0
soria,27.529387,64.0
huelva,9.189148,10.0
segovia,72.99247,88.0
