n,o,l
tarragona,34.553,23.0
almeria,16.202124,5.0
guadalajara,31.748844,51.0
lleida,41.738388,29.0
araba/alava,36.44101,98.0
bizkaia,198.45872,197.0
granada,43.867306,54.0
burgos,35.914066,32.0
alicante,33.145435,48.0
valladolid,67.97026,55.0
cuenca,48.257782,70.0
cordoba,24.121616,19.0
jaen,23.81427,22.0
malaga,69.04546,170.0
valencia,90.24144,100.0
toledo,101.35787,99.0
avila,42.058937,42.0
barcelona,801.823,705.0
zamora,17.963509,5.0
ciudad_real,126.6829,178.0
palencia,23.789656,56.0
castellon,40.004246,23.0
leon,85.08724,67.0
girona,150.98515,182.0
caceres,49.409462,38.0
gipuzkoa,35.181507,57.0
cadiz,24.88779,9.0
badajoz,17.217783,17.0
albacete,35.91899,98.0
sevilla,38.73257,43.0
salamanca,62.00564,49.0
soria,79.78811,33.0
huelva,10.958937,7.0
segovia,61.818386,35.0
