n,o,l
E08000016,16.297335,14.0
E09000001,1.1818918,1.0
E06000051,6.739145,28.0
E06000039,8.3597765,5.0
E09000005,31.255104,16.0
E09000020,9.96932,6.0
E08000001,28.57097,27.0
E06000004,9.459954,11.0
E08000012,50.508556,28.0
E09000010,22.870548,15.0
E09000002,11.125671,11.0
E08000022,16.069448,6.0
E08000031,16.454878,20.0
E10000013,43.88666,34.0
E08000032,24.533522,25.0
E08000035,42.038273,72.0
E08000003,48.54468,27.0
E06000035,20.864222,17.0
E06000042,14.2247305,9.0
E06000008,9.584615,8.0
E06000059,7.8665895,5.0
E06000015,6.9590516,3.0
E06000011,13.2287,23.0
E08000024,45.635624,21.0
E06000003,6.6758523,18.0
E06000024,2.7153683,6.0
E06000049,28.798183,21.0
E08000037,31.518204,31.0
E10000015,72.10968,53.0
E06000016,19.839752,16.0
E10000016,103.82018,125.0
E08000017,7.9194303,8.0
E06000018,12.563212,19.0
E08000002,20.321028,7.0
E06000050,24.186335,40.0
E06000045,10.116727,16.0
E10000027,11.404361,19.0
E09000017,31.048166,12.0
E06000001,3.8086147,8.0
E10000031,19.361826,24.0
E10000006,60.605,43.0
E10000030,76.393654,72.0
E08000019,54.784267,40.0
E06000055,12.66746,20.0
E10000020,47.43088,43.0
E10000003,21.5489,24.0
E06000044,7.448776,6.0
E09000004,16.100565,6.0
E10000019,22.838623,17.0
E06000020,3.522532,6.0
E09000029,17.83941,9.0
E06000012,1.5910861,2.0
E09000015,23.116964,23.0
E06000030,11.862349,8.0
E10000018,24.563414,30.0
E10000012,69.108475,76.0
E09000008,34.344288,15.0
E06000054,9.993275,13.0
E08000015,38.13098,24.0
E08000008,12.063115,11.0
E06000006,11.845162,5.0
E06000052,11.988035,11.0
E09000023,21.702318,27.0
E08000009,18.614012,23.0
E10000025,53.88454,24.0
E06000007,24.2406,24.0
E08000036,15.477376,10.0
E09000021,6.060496,9.0
E09000009,10.54451,14.0
E08000004,30.059008,20.0
E08000005,33.356262,17.0
E08000027,18.251482,16.0
E09000016,17.285196,7.0
E08000014,22.034536,18.0
E10000024,26.1513,14.0
E06000022,27.917286,4.0
E08000023,7.446178,18.0
E09000018,14.252252,11.0
E06000037,16.043636,12.0
E08000007,5.2259974,13.0
E08000010,28.957067,24.0
E06000040,27.43135,0.0
E10000011,3.0678935,20.0
E06000036,16.673151,3.0
E10000014,3.3502545,65.0
E06000046,79.32232,6.0
E10000034,1.5448698,22.0
E08000021,33.270123,17.0
E08000034,29.048124,12.0
E06000027,15.271297,6.0
E06000032,5.8172846,16.0
E06000026,4.2756743,11.0
E10000028,21.685484,55.0
E10000032,47.158184,5.0
E06000033,33.643482,28.0
E06000013,6.2205524,14.0
E09000022,5.1337104,8.0
E08000026,28.62853,23.0
E09000027,15.026576,2.0
E08000013,6.4338727,30.0
E06000041,16.398027,15.0
E06000047,6.552283,45.0
E06000017,53.942204,0.0
E10000021,1.3611891,10.0
E08000025,30.302221,64.0
E10000008,62.199196,15.0
E08000018,18.009212,19.0
E06000005,13.865844,10.0
E10000017,7.931663,78.0
E06000009,94.792946,22.0
E08000030,8.743037,37.0
E06000057,20.751167,23.0
E06000038,28.461119,21.0
E10000007,8.60679,38.0
E10000023,26.030039,28.0
E06000031,23.688917,16.0
E08000033,2.415824,6.0
E06000043,4.754537,7.0
E09000003,8.804969,23.0
E06000014,30.993103,10.0
E10000029,5.137626,21.0
E10000002,28.115751,17.0
E09000006,21.859911,11.0
E08000011,16.934385,10.0
E06000021,10.805356,20.0
E09000026,21.33277,10.0
E06000056,14.953498,20.0
E06000002,14.519987,18.0
E06000034,27.69798,9.0
