n,o,l
oise,45.27432,24.0
loire_atlantique,3.3064246,0.0
calvados,13.336754,0.0
hauts_de_seine,137.37311,35.0
tarn_et_garonne,4.4432817,1.0
val_de_marne,62.755856,17.0
alpes_de_haute_provence,3.5292647,0.0
vosges,20.341452,3.0
haute_saone,13.752117,1.0
vaucluse,14.200315,0.0
charente_maritime,4.9133077,0.0
ardeche,4.6792574,0.0
savoie,4.0355816,0.0
loir_et_cher,6.745702,0.0
haute_marne,4.4922547,0.0
alpes_maritimes,13.639593,1.0
drome,2.661581,0.0
meuse,2.5861895,0.0
aude,10.252695,0.0
herault,79.57845,15.0
manche,6.176966,0.0
yvelines,46.280315,3.0
seine_et_marne,41.41927,21.0
ain,6.2000327,1.0
indre_et_loire,8.566916,0.0
correze,0.6589741,0.0
bouches_du_rhone,179.30072,19.0
loiret,15.710784,4.0
moselle,29.705751,0.0
nord,14.839809,4.0
vienne,0.0,0.0
eure_et_loir,21.736383,1.0
puy_de_dome,7.398016,7.0
rhone,4.479,0.0
ardennes,4.153021,0.0
charente,1.6635407,0.0
aisne,8.199872,1.0
var,23.566078,1.0
lot_et_garonne,0.4579734,0.0
loire,0.102072515,0.0
pyrenees_orientales,0.0,0.0
nievre,1.9967996,1.0
aube,15.379609,0.0
maine_et_loire,0.0,0.0
haute_savoie,37.1727,2.0
saone_et_loire,6.429025,0.0
doubs,15.16082,1.0
pyrenees_atlantiques,5.0168653,0.0
pas_de_calais,6.5991173,2.0
indre,11.755642,0.0
cote_d'or,5.4094377,0.0
seine_maritime,23.157295,1.0
marne,15.982571,6.0
yonne,1.8500711,0.0
haute_vienne,3.6574404,0.0
seine_saint_denis,94.80559,32.0
bas_rhin,23.700544,3.0
lot,1.1365684,0.0
landes,32.818554,3.0
haut_rhin,5.261083,0.0
orne,1.2518823,0.0
isere,7.676221,0.0
territoire_de_belfort,4.9839,0.0
haute_garonne,14.252198,0.0
dordogne,2.8077693,0.0
paris,184.9628,80.0
gard,7.0047255,2.0
mayenne,0.0,0.0
val_d'oise,98.64629,6.0
gironde,21.921513,3.0
cher,14.829407,2.0
eure,11.323053,1.0
jura,2.560072,0.0
tarn,3.7180088,0.0
haute_loire,1.043501,0.0
somme,13.218491,6.0
gers,4.961514,1.0
cantal,0.0,1.0
meurthe_et_moselle,13.461279,0.0
hautes_pyrenees,5.357798,3.0
essonne,69.30299,28.0
