n,o,l
oise,18.223701,2.0
loire_atlantique,0.0,0.0
calvados,0.96995777,13.0
hauts_de_seine,30.819836,2.0
tarn_et_garonne,5.816345,0.0
val_de_marne,27.575953,5.0
alpes_de_haute_provence,0.38816094,0.0
vosges,3.8932106,0.0
haute_saone,0.58346766,0.0
vaucluse,4.4975243,0.0
charente_maritime,0.09164561,0.0
ardeche,0.0,0.0
savoie,1.369931,0.0
loir_et_cher,0.21480572,0.0
haute_marne,0.34031624,0.0
alpes_maritimes,0.0,0.0
drome,0.0,0.0
meuse,1.0414087,0.0
aude,0.9892582,0.0
herault,5.206785,1.0
manche,0.20399435,0.0
yvelines,6.833057,0.0
seine_et_marne,17.546654,4.0
ain,0.80923826,0.0
indre_et_loire,0.9917862,1.0
correze,1.4301267,0.0
bouches_du_rhone,46.32681,1.0
loiret,3.139021,0.0
moselle,19.544056,0.0
nord,6.705141,0.0
vienne,0.3455508,0.0
eure_et_loir,5.9009547,0.0
puy_de_dome,4.8066316,1.0
rhone,3.840174,0.0
ardennes,0.37664282,1.0
charente,2.062061,0.0
aisne,3.8034174,0.0
var,11.551172,1.0
lot_et_garonne,0.29453284,0.0
loire,0.14436181,0.0
pyrenees_orientales,0.054716475,0.0
nievre,1.8798544,1.0
aube,7.8759627,0.0
maine_et_loire,0.0,0.0
haute_savoie,0.6265229,0.0
saone_et_loire,3.3547595,1.0
doubs,1.6922507,0.0
pyrenees_atlantiques,0.0,0.0
pas_de_calais,2.536074,0.0
indre,10.386608,0.0
cote_d'or,0.31308374,0.0
seine_maritime,2.7787595,1.0
marne,2.5155866,0.0
yonne,0.0,0.0
haute_vienne,0.5022352,0.0
seine_saint_denis,24.715216,7.0
bas_rhin,6.18406,0.0
lot,0.0,0.0
landes,1.8849694,0.0
haut_rhin,21.943733,0.0
orne,0.0,0.0
isere,0.59469026,0.0
territoire_de_belfort,1.0387511,0.0
haute_garonne,1.0527755,0.0
dordogne,0.1823514,0.0
paris,37.777695,16.0
gard,3.9895,0.0
mayenne,0.5001003,0.0
val_d'oise,12.10566,3.0
gironde,1.6483452,0.0
cher,6.1278963,0.0
eure,0.0,0.0
jura,6.1669397,0.0
tarn,1.4786588,0.0
haute_loire,0.49332374,0.0
somme,6.1251225,3.0
gers,0.7692552,0.0
cantal,0.0,1.0
meurthe_et_moselle,2.9383328,0.0
hautes_pyrenees,3.0073445,1.0
essonne,17.282585,5.0
