n,o,l
oise,47.605408,19.0
loire_atlantique,0.0,0.0
calvados,3.2200937,1.0
hauts_de_seine,87.06738,22.0
tarn_et_garonne,4.8090878,0.0
val_de_marne,74.83944,17.0
alpes_de_haute_provence,0.0,0.0
vosges,15.776537,0.0
haute_saone,4.5075655,4.0
vaucluse,2.2546146,2.0
charente_maritime,2.1426332,2.0
ardeche,1.0502907,4.0
savoie,0.16253647,3.0
loir_et_cher,0.0,0.0
haute_marne,0.0,2.0
alpes_maritimes,12.265676,1.0
drome,2.2016704,0.0
meuse,0.5844173,7.0
aude,5.005268,3.0
herault,24.698147,8.0
manche,2.3239124,0.0
yvelines,30.535389,11.0
seine_et_marne,67.37282,31.0
ain,7.4808817,14.0
indre_et_loire,1.0162561,0.0
correze,0.0,1.0
bouches_du_rhone,105.46494,55.0
loiret,14.394275,0.0
moselle,36.1956,5.0
nord,19.462517,7.0
vienne,0.0,0.0
eure_et_loir,31.449026,11.0
puy_de_dome,5.979629,4.0
rhone,17.037374,4.0
ardennes,2.7953267,4.0
charente,0.0,0.0
aisne,21.321476,12.0
var,13.247414,5.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0942326,1.0
nievre,9.721572,3.0
aube,14.473866,9.0
maine_et_loire,0.0,1.0
haute_savoie,11.475944,8.0
saone_et_loire,12.230969,8.0
doubs,6.11335,2.0
pyrenees_atlantiques,0.8558922,1.0
pas_de_calais,19.897148,25.0
indre,12.32576,6.0
cote_d'or,1.6433256,1.0
seine_maritime,15.575781,10.0
marne,12.066989,7.0
yonne,0.12109577,3.0
haute_vienne,0.08624069,1.0
seine_saint_denis,84.74224,56.0
bas_rhin,14.102838,4.0
lot,0.0,0.0
landes,34.03242,3.0
haut_rhin,0.015691504,1.0
orne,0.0,0.0
isere,2.574248,2.0
territoire_de_belfort,0.32656553,0.0
haute_garonne,5.4354715,13.0
dordogne,0.0,0.0
paris,120.69857,42.0
gard,4.7847543,8.0
mayenne,0.0,0.0
val_d'oise,36.368088,24.0
gironde,9.839566,1.0
cher,10.466014,9.0
eure,29.300968,19.0
jura,2.0931668,13.0
tarn,0.0,1.0
haute_loire,0.0,0.0
somme,16.42103,18.0
gers,1.5195891,7.0
cantal,0.0,1.0
meurthe_et_moselle,4.4908404,0.0
hautes_pyrenees,3.9592135,7.0
essonne,74.58674,83.0
