n,o,l
tarragona,0.97783786,23.0
almeria,7.919503,5.0
guadalajara,29.332106,51.0
lleida,49.08786,29.0
araba/alava,35.763405,98.0
bizkaia,191.8605,197.0
granada,30.231554,54.0
burgos,60.412434,32.0
alicante,57.35062,48.0
valladolid,139.49614,55.0
cuenca,32.32184,70.0
cordoba,21.044691,19.0
jaen,23.502909,22.0
malaga,51.046577,170.0
valencia,108.96751,100.0
toledo,95.50388,99.0
avila,27.19502,42.0
barcelona,949.65955,705.0
zamora,31.119862,5.0
ciudad_real,176.71973,178.0
palencia,10.827347,56.0
castellon,37.58593,23.0
leon,128.34027,67.0
girona,0.98088413,182.0
caceres,90.62161,38.0
gipuzkoa,55.34424,57.0
cadiz,30.906355,9.0
badajoz,24.41958,17.0
albacete,29.682203,98.0
sevilla,55.61654,43.0
salamanca,56.74291,49.0
soria,37.630695,33.0
huelva,5.2211905,7.0
segovia,89.06783,35.0
