n,o,l
oise,12.83309,5.0
meurthe_et_moselle,2.3339748,0.0
alpes_maritimes,1.5053368,0.0
marne,9.042324,1.0
loire,0.66789395,0.0
ain,12.274225,1.0
pyrenees_atlantiques,2.0065935,0.0
var,5.112762,1.0
aude,0.25332546,0.0
ardennes,0.5529163,0.0
loir_et_cher,0.36503246,0.0
somme,7.327583,0.0
hautes_pyrenees,3.7087708,0.0
haute_garonne,1.0516778,2.0
bouches_du_rhone,13.883854,0.0
bas_rhin,45.28271,6.0
cantal,0.56673825,0.0
landes,0.3819316,0.0
rhone,0.53551006,0.0
calvados,2.575875,0.0
cote_d'or,0.2220625,0.0
eure_et_loir,6.337093,1.0
meuse,0.3148512,0.0
indre_et_loire,0.42253435,0.0
aube,6.3585243,0.0
indre,7.904893,1.0
val_de_marne,30.499405,2.0
haute_marne,0.19629729,0.0
herault,13.52555,4.0
gard,2.279094,1.0
paris,54.99045,16.0
haute_vienne,0.43146133,1.0
ardeche,2.3046846,0.0
vaucluse,2.3075337,0.0
drome,0.632592,0.0
pas_de_calais,10.97322,2.0
loiret,0.5260873,0.0
yvelines,21.106567,2.0
jura,0.92481714,0.0
tarn_et_garonne,0.19235203,0.0
manche,1.620058,0.0
territoire_de_belfort,0.41998017,0.0
eure,14.429344,1.0
val_d'oise,20.257612,2.0
pyrenees_orientales,0.48418564,0.0
hauts_de_seine,38.14774,1.0
moselle,15.739834,0.0
isere,37.686672,1.0
essonne,0.5259054,0.0
nievre,2.0581126,0.0
vosges,2.4451675,0.0
lot,0.40618175,0.0
haute_saone,5.0188127,2.0
seine_maritime,5.5320344,1.0
dordogne,0.36566967,0.0
alpes_de_haute_provence,0.72562957,0.0
puy_de_dome,3.4272099,2.0
haut_rhin,8.569175,2.0
charente_maritime,1.9398437,0.0
vienne,0.39240628,0.0
nord,6.8515725,0.0
saone_et_loire,3.3601897,0.0
haute_loire,0.7488329,1.0
charente,0.3309207,0.0
loire_atlantique,0.35620803,0.0
aisne,5.2020946,0.0
tarn,0.22394273,0.0
gironde,1.1794506,0.0
cher,2.3810713,1.0
mayenne,0.43034303,0.0
doubs,3.6900592,0.0
seine_et_marne,51.648697,1.0
correze,0.4222818,0.0
gers,2.1144714,0.0
orne,0.3834982,0.0
maine_et_loire,0.3195089,0.0
seine_saint_denis,45.553215,5.0
yonne,0.2566067,0.0
lot_et_garonne,0.7468527,0.0
haute_savoie,2.7656412,0.0
savoie,0.36206925,0.0
