n,o,l
tarragona,18.327185,0.0
almeria,8.175497,0.0
guadalajara,38.613285,72.0
lleida,19.4945,0.0
araba/alava,46.723766,0.0
bizkaia,128.4211,0.0
granada,46.057743,15.0
burgos,20.115189,25.0
alicante,30.205818,28.0
valladolid,65.70288,47.0
cuenca,39.312542,51.0
cordoba,14.731594,2.0
jaen,12.264915,19.0
malaga,72.90191,20.0
valencia,59.13603,72.0
toledo,66.88243,60.0
avila,32.253754,29.0
barcelona,496.73618,0.0
zamora,7.9711103,2.0
ciudad_real,114.599,66.0
palencia,26.867653,19.0
castellon,45.982693,72.0
leon,71.109695,24.0
girona,102.58883,0.0
caceres,20.809208,0.0
gipuzkoa,35.71629,0.0
cadiz,43.587833,0.0
badajoz,11.0369005,5.0
albacete,5.661606,18.0
sevilla,26.690409,6.0
salamanca,37.15603,46.0
soria,58.798904,23.0
huelva,4.8517447,0.0
segovia,36.555405,15.0
