n,o,l
tarragona,56.6995,0.0
almeria,9.35034,6.0
guadalajara,0.12361145,0.0
lleida,40.820274,27.0
araba/alava,53.954475,19.0
bizkaia,150.37521,147.0
granada,44.886368,47.0
burgos,18.731354,44.0
alicante,54.254265,31.0
valladolid,68.9657,138.0
cuenca,0.12360257,0.0
cordoba,35.086773,17.0
jaen,24.213425,39.0
malaga,41.765827,60.0
valencia,80.930695,159.0
toledo,0.12361509,0.0
avila,33.208565,38.0
barcelona,758.31177,776.0
zamora,8.929335,2.0
ciudad_real,0.123617664,0.0
palencia,18.093477,13.0
castellon,23.324669,57.0
leon,40.9438,25.0
girona,63.550037,0.0
caceres,29.286896,56.0
gipuzkoa,45.90483,81.0
cadiz,20.6533,0.0
badajoz,13.582598,28.0
albacete,0.12407995,38.0
sevilla,43.173733,87.0
salamanca,60.47314,29.0
soria,21.362373,64.0
huelva,8.079685,10.0
segovia,75.63693,88.0
