n,o,l
tarragona,20.317984,0.0
almeria,8.641526,7.0
guadalajara,36.52616,10.0
lleida,21.908194,0.0
araba/alava,50.61014,0.0
bizkaia,143.38765,0.0
granada,45.01017,42.0
burgos,21.127531,69.0
alicante,29.673616,0.0
valladolid,67.44183,51.0
cuenca,36.880207,60.0
cordoba,15.740522,12.0
jaen,13.583616,28.0
malaga,80.77275,103.0
valencia,61.33235,0.0
toledo,64.68129,12.0
avila,33.825016,25.0
barcelona,525.5072,0.0
zamora,7.9858747,4.0
ciudad_real,115.94154,30.0
palencia,26.806719,4.0
castellon,40.66599,0.0
leon,69.25775,32.0
girona,118.25232,0.0
caceres,22.068201,12.0
gipuzkoa,37.812527,0.0
cadiz,43.561726,23.0
badajoz,11.799015,1.0
albacete,5.5981193,33.0
sevilla,27.890383,22.0
salamanca,40.878967,58.0
soria,58.757446,39.0
huelva,4.1194,8.0
segovia,39.4369,58.0
