n,o,l
E08000016,16.740175,12.0
E09000001,0.38045445,0.0
E06000051,8.163566,10.0
E06000039,7.4391294,16.0
E09000005,26.511286,26.0
E09000020,7.696139,4.0
E08000001,28.06862,30.0
E06000004,7.682656,9.0
E08000012,44.085926,37.0
E09000010,21.919237,11.0
E09000002,9.088207,11.0
E08000022,12.58352,11.0
E08000031,14.279029,16.0
E10000013,40.242214,42.0
E08000032,20.954893,39.0
E08000035,38.136864,53.0
E08000003,42.762817,30.0
E06000035,17.302526,16.0
E06000042,9.785497,12.0
E06000008,8.560625,9.0
E06000059,6.421723,8.0
E06000015,6.9346213,9.0
E06000011,11.542975,24.0
E08000024,38.979694,49.0
E06000003,4.6849008,5.0
E06000024,2.036405,9.0
E06000049,25.135347,26.0
E08000037,28.160152,20.0
E10000015,62.872124,53.0
E06000016,17.760954,15.0
E10000016,97.18035,174.0
E08000017,5.332426,20.0
E06000018,10.550504,9.0
E08000002,18.583632,24.0
E06000050,20.439741,21.0
E06000045,8.039506,9.0
E10000027,11.100348,18.0
E09000017,27.73532,14.0
E06000001,3.0258877,28.0
E10000031,16.067553,7.0
E10000006,47.17572,36.0
E10000030,67.09364,111.0
E08000019,45.12378,76.0
E06000055,11.475503,13.0
E10000020,43.937458,55.0
E10000003,16.935537,14.0
E06000044,6.6745734,12.0
E09000004,10.629231,12.0
E10000019,20.84272,25.0
E06000020,1.2828462,7.0
E09000029,15.529543,26.0
E06000012,1.0365883,0.0
E09000015,18.447258,14.0
E06000030,10.57615,12.0
E10000018,19.277222,27.0
E10000012,61.544315,62.0
E09000008,30.108038,36.0
E06000054,8.733884,18.0
E08000015,32.45011,38.0
E08000008,11.859382,12.0
E06000006,8.793494,11.0
E06000052,12.057914,8.0
E09000023,16.3538,19.0
E08000009,16.05756,7.0
E10000025,45.779556,37.0
E06000007,19.360676,13.0
E08000036,12.82647,19.0
E09000021,5.324565,2.0
E09000009,8.97277,13.0
E08000004,27.56473,42.0
E08000005,30.292276,25.0
E08000027,17.451792,19.0
E09000016,14.751142,24.0
E08000014,19.615183,16.0
E10000024,22.9716,32.0
E06000022,25.671228,29.0
E08000023,6.1569734,7.0
E09000018,11.329512,22.0
E06000037,12.524192,13.0
E08000007,4.062966,9.0
E08000010,24.12987,24.0
E06000040,25.570568,21.0
E10000011,2.8549287,10.0
E06000036,13.965728,17.0
E10000014,3.6329787,5.0
E06000046,69.94555,94.0
E10000034,0.5873639,4.0
E08000021,30.020704,41.0
E08000034,24.284967,17.0
E06000027,12.508331,12.0
E06000032,1.4167135,3.0
E06000026,2.9572494,11.0
E10000028,19.042055,8.0
E10000032,41.798363,55.0
E06000033,29.712894,5.0
E06000013,4.766769,34.0
E09000022,6.5328517,16.0
E08000026,26.885572,23.0
E09000027,14.122531,22.0
E08000013,4.922074,8.0
E06000041,12.8867445,28.0
E06000047,5.256693,12.0
E06000017,47.71447,44.0
E10000021,0.3284191,0.0
E08000025,25.873281,29.0
E10000008,52.985573,79.0
E08000018,17.353216,25.0
E06000005,14.421714,29.0
E10000017,9.104739,10.0
E06000009,82.05894,77.0
E08000030,9.092732,13.0
E06000057,16.323135,19.0
E06000038,28.935238,19.0
E10000007,10.276916,24.0
E10000023,24.722948,31.0
E06000031,22.3308,36.0
E08000033,1.0779362,4.0
E06000043,4.1070514,12.0
E09000003,7.728565,15.0
E06000014,25.188375,21.0
E10000029,3.7298925,7.0
E10000002,25.32324,36.0
E09000006,18.535204,25.0
E08000011,13.358264,25.0
E06000021,9.950952,14.0
E09000026,18.477482,7.0
E06000056,11.45734,13.0
E06000002,13.200849,11.0
E06000034,23.295475,23.0
