n,o,l
oise,5.4335666,16.0
loire_atlantique,0.0,0.0
calvados,1.8440528,0.0
hauts_de_seine,18.554558,21.0
tarn_et_garonne,0.0,0.0
val_de_marne,14.784854,13.0
alpes_de_haute_provence,0.8561992,1.0
vosges,1.1919743,0.0
haute_saone,1.6817435,3.0
vaucluse,1.2251587,1.0
charente_maritime,0.0,3.0
ardeche,1.3972143,1.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,1.5028895,0.0
drome,0.7825547,1.0
meuse,0.0,0.0
aude,0.03271702,1.0
herault,7.868547,4.0
manche,0.5900874,1.0
yvelines,9.219764,7.0
seine_et_marne,24.12314,11.0
ain,12.146374,2.0
indre_et_loire,0.64924705,4.0
correze,0.0,0.0
bouches_du_rhone,20.293634,34.0
loiret,0.68990064,0.0
moselle,5.357438,1.0
nord,3.1249104,20.0
vienne,0.5080582,0.0
eure_et_loir,3.0004659,3.0
puy_de_dome,0.6987301,0.0
rhone,1.6330904,3.0
ardennes,0.88746315,0.0
charente,0.20593143,0.0
aisne,2.3331158,6.0
var,2.6118517,13.0
lot_et_garonne,0.0,0.0
loire,0.14233118,0.0
pyrenees_orientales,0.590114,1.0
nievre,1.1719952,1.0
aube,2.5413983,0.0
maine_et_loire,0.24666244,0.0
haute_savoie,0.37615445,6.0
saone_et_loire,2.1348808,0.0
doubs,1.8501194,2.0
pyrenees_atlantiques,2.2450209,1.0
pas_de_calais,5.4970436,14.0
indre,3.9147584,3.0
cote_d'or,0.0,0.0
seine_maritime,3.0320716,3.0
marne,6.4796605,0.0
yonne,0.9076856,1.0
haute_vienne,0.73640764,1.0
seine_saint_denis,22.857899,7.0
bas_rhin,6.635257,9.0
lot,0.5067824,0.0
landes,0.6372677,1.0
haut_rhin,4.3767643,1.0
orne,0.107789814,0.0
isere,0.5873542,0.0
territoire_de_belfort,0.6487297,1.0
haute_garonne,1.0629946,3.0
dordogne,0.0,0.0
paris,30.271378,12.0
gard,1.1359704,1.0
mayenne,0.5307684,2.0
val_d'oise,12.279577,12.0
gironde,0.19721636,0.0
cher,1.1996381,1.0
eure,6.6084247,10.0
jura,0.94382286,1.0
tarn,0.0,0.0
haute_loire,0.7568702,0.0
somme,3.5038962,9.0
gers,0.97057575,5.0
cantal,0.82533497,0.0
meurthe_et_moselle,1.5419092,0.0
hautes_pyrenees,0.67526233,1.0
essonne,22.334234,12.0
