n,o,l
tarragona,14.237031,32.0
almeria,5.4934816,21.0
guadalajara,0.14912796,38.0
lleida,50.969814,25.0
araba/alava,43.897644,85.0
bizkaia,177.04784,195.0
granada,37.99672,43.0
burgos,30.674488,45.0
alicante,54.05132,34.0
valladolid,115.98286,132.0
cuenca,0.14912142,15.0
cordoba,16.319231,21.0
jaen,30.15433,35.0
malaga,40.625725,98.0
valencia,132.46977,116.0
toledo,0.14912796,66.0
avila,28.916536,38.0
barcelona,833.0445,795.0
zamora,12.825281,19.0
ciudad_real,0.14912796,99.0
palencia,20.9731,18.0
castellon,36.694523,14.0
leon,36.908356,108.0
girona,12.373014,209.0
caceres,64.69557,30.0
gipuzkoa,64.19301,64.0
cadiz,0.14958456,16.0
badajoz,15.924023,7.0
albacete,32.51789,18.0
sevilla,56.303215,19.0
salamanca,18.842188,115.0
soria,64.035774,13.0
huelva,6.110838,5.0
segovia,83.29875,75.0
