n,o,l
oise,41.05773,60.0
loire_atlantique,0.0,0.0
calvados,2.3397872,7.0
hauts_de_seine,83.89962,95.0
tarn_et_garonne,0.0,3.0
val_de_marne,60.03888,90.0
alpes_de_haute_provence,0.041835085,0.0
vosges,16.46971,10.0
haute_saone,2.9387074,6.0
vaucluse,3.4841712,3.0
charente_maritime,2.2980165,4.0
ardeche,0.0,5.0
savoie,0.0,1.0
loir_et_cher,0.0,1.0
haute_marne,0.0,1.0
alpes_maritimes,5.3820252,30.0
drome,2.0833266,5.0
meuse,0.20738608,3.0
aude,2.1967568,8.0
herault,31.443926,14.0
manche,0.41874376,7.0
yvelines,27.502167,34.0
seine_et_marne,42.823772,96.0
ain,1.7569695,6.0
indre_et_loire,0.42082703,3.0
correze,0.0,0.0
bouches_du_rhone,81.29306,102.0
loiret,11.508974,19.0
moselle,21.750095,74.0
nord,8.713737,28.0
vienne,0.0,0.0
eure_et_loir,20.958862,37.0
puy_de_dome,4.8363357,8.0
rhone,13.209449,13.0
ardennes,0.013756193,12.0
charente,0.0,0.0
aisne,16.419678,17.0
var,12.394204,3.0
lot_et_garonne,0.0,1.0
loire,0.0,0.0
pyrenees_orientales,0.0,3.0
nievre,1.5254713,35.0
aube,8.41561,26.0
maine_et_loire,0.0,0.0
haute_savoie,12.1375475,8.0
saone_et_loire,8.636946,18.0
doubs,4.6395154,7.0
pyrenees_atlantiques,1.5408161,2.0
pas_de_calais,9.894026,27.0
indre,9.736586,21.0
cote_d'or,2.4064393,3.0
seine_maritime,11.995518,23.0
marne,10.87534,18.0
yonne,0.0,2.0
haute_vienne,0.0,2.0
seine_saint_denis,75.60571,109.0
bas_rhin,13.192988,12.0
lot,0.0,0.0
landes,0.0,33.0
haut_rhin,38.92705,1.0
orne,0.0,0.0
isere,1.88412,4.0
territoire_de_belfort,0.37524405,2.0
haute_garonne,3.7814686,12.0
dordogne,0.0,1.0
paris,102.62213,171.0
gard,7.1652446,7.0
mayenne,0.0,0.0
val_d'oise,36.4274,32.0
gironde,11.69538,11.0
cher,4.597424,6.0
eure,10.26266,26.0
jura,2.5585995,2.0
tarn,0.0,0.0
haute_loire,0.0,1.0
somme,12.6068535,19.0
gers,0.3826353,8.0
cantal,0.0,1.0
meurthe_et_moselle,3.428801,16.0
hautes_pyrenees,2.769413,6.0
essonne,44.551537,103.0
