n,o,l
tarragona,19.084602,3.0
almeria,9.042667,0.0
guadalajara,44.58566,49.0
lleida,46.639336,2.0
araba/alava,35.801025,34.0
bizkaia,184.70395,60.0
granada,33.485443,85.0
burgos,58.986607,15.0
alicante,59.168903,67.0
valladolid,112.77721,95.0
cuenca,81.164734,43.0
cordoba,13.600318,6.0
jaen,25.870146,16.0
malaga,56.180428,16.0
valencia,127.59358,133.0
toledo,182.53531,89.0
avila,30.11001,55.0
barcelona,1075.3652,260.0
zamora,31.334127,9.0
ciudad_real,153.61943,204.0
palencia,8.364608,63.0
castellon,41.376167,49.0
leon,114.98372,70.0
girona,0.14198387,22.0
caceres,71.01076,6.0
gipuzkoa,44.321095,3.0
cadiz,44.8215,85.0
badajoz,23.936462,3.0
albacete,25.136644,9.0
sevilla,42.068428,9.0
salamanca,44.419876,19.0
soria,59.575336,69.0
huelva,9.133431,2.0
segovia,67.9792,30.0
