n,o,l
tarragona,0.1399354,0.0
almeria,0.94066334,0.0
guadalajara,21.027775,9.0
lleida,0.3367502,0.0
araba/alava,0.14219573,0.0
bizkaia,0.14266407,0.0
granada,5.261456,0.0
burgos,20.43347,3.0
alicante,16.750505,28.0
valladolid,21.667616,9.0
cuenca,68.88035,59.0
cordoba,1.4788784,0.0
jaen,3.9070456,0.0
malaga,10.716163,0.0
valencia,24.913275,10.0
toledo,17.828829,46.0
avila,10.158274,16.0
barcelona,9.916933,0.0
zamora,5.7565794,7.0
ciudad_real,37.654118,79.0
palencia,4.8062906,6.0
castellon,12.856438,3.0
leon,19.196753,27.0
girona,0.14065716,0.0
caceres,4.3296313,1.0
gipuzkoa,0.14248577,0.0
cadiz,2.5463848,0.0
badajoz,2.7158532,1.0
albacete,24.829245,14.0
sevilla,2.6650581,0.0
salamanca,39.54539,96.0
soria,31.27693,0.0
huelva,1.1868185,0.0
segovia,19.70072,49.0
