n,o,l
oise,51.556686,69.0
meurthe_et_moselle,7.2321625,9.0
alpes_maritimes,17.22879,4.0
marne,13.937233,16.0
loire,0.11611366,0.0
ain,4.7556195,11.0
pyrenees_atlantiques,4.9827485,3.0
var,18.414972,32.0
aude,6.585093,12.0
ardennes,1.6064311,3.0
loir_et_cher,0.796626,1.0
somme,11.046695,20.0
hautes_pyrenees,3.2701688,8.0
haute_garonne,12.699949,6.0
bouches_du_rhone,28.209295,19.0
bas_rhin,155.87883,166.0
cantal,0.0,0.0
landes,0.35024357,1.0
rhone,3.2956443,12.0
calvados,6.2610073,4.0
cote_d'or,1.2761365,2.0
eure_et_loir,18.664782,33.0
meuse,0.47773838,6.0
indre_et_loire,3.5891955,5.0
aube,13.506473,28.0
indre,9.048171,15.0
val_de_marne,72.84958,95.0
haute_marne,0.64757866,1.0
herault,57.954605,20.0
gard,7.2078724,6.0
paris,174.95164,125.0
haute_vienne,1.0615431,2.0
ardeche,1.5595504,4.0
vaucluse,8.711806,8.0
drome,2.0218809,0.0
pas_de_calais,8.208088,20.0
loiret,16.93261,21.0
yvelines,43.08291,50.0
jura,0.6840501,1.0
tarn_et_garonne,1.0041891,21.0
manche,3.1458447,4.0
territoire_de_belfort,4.5180535,9.0
eure,10.502229,27.0
val_d'oise,80.134125,45.0
pyrenees_orientales,0.16073842,2.0
hauts_de_seine,131.39558,102.0
moselle,19.911732,90.0
isere,66.29844,101.0
essonne,4.148065,4.0
nievre,1.7025524,8.0
vosges,18.545856,17.0
lot,0.0,1.0
haute_saone,6.994169,8.0
seine_maritime,16.512365,13.0
dordogne,0.7100702,0.0
alpes_de_haute_provence,1.4006664,0.0
puy_de_dome,5.5711694,10.0
haut_rhin,51.12865,67.0
charente_maritime,4.4827886,1.0
vienne,0.0,0.0
nord,11.875515,32.0
saone_et_loire,5.361254,14.0
haute_loire,0.0,0.0
charente,0.7307085,4.0
loire_atlantique,0.37683696,4.0
aisne,1.7358414,0.0
tarn,15.486371,21.0
gironde,0.32648242,2.0
cher,17.344643,12.0
mayenne,15.082375,31.0
doubs,0.10758494,1.0
seine_et_marne,10.716897,13.0
correze,44.78915,84.0
gers,0.0,3.0
orne,3.095007,5.0
maine_et_loire,1.851546,4.0
seine_saint_denis,90.65927,73.0
yonne,0.21743707,1.0
lot_et_garonne,0.07078509,1.0
haute_savoie,26.355942,14.0
savoie,0.11399658,0.0
