n,o,l
E08000016,16.661863,17.0
E09000001,0.16473287,2.0
E06000051,8.18785,10.0
E06000039,7.319999,7.0
E09000005,27.013758,15.0
E09000020,6.98954,7.0
E08000001,28.304502,20.0
E06000004,8.053331,15.0
E08000012,44.945427,30.0
E09000010,22.534601,25.0
E09000002,9.589136,7.0
E08000022,12.074198,7.0
E08000031,14.204122,22.0
E10000013,42.08268,21.0
E08000032,22.177992,21.0
E08000035,39.125835,43.0
E08000003,46.410538,31.0
E06000035,17.300539,19.0
E06000042,9.684135,5.0
E06000008,8.596741,8.0
E06000059,6.7195992,7.0
E06000015,6.954305,9.0
E06000011,11.3265705,27.0
E08000024,39.951324,56.0
E06000003,6.3352647,8.0
E06000024,1.5543153,4.0
E06000049,25.324804,22.0
E08000037,28.39701,14.0
E10000015,65.39077,47.0
E06000016,18.649868,28.0
E10000016,103.46933,116.0
E08000017,3.8685553,14.0
E06000018,10.400504,18.0
E08000002,18.37875,22.0
E06000050,21.516253,18.0
E06000045,8.286356,17.0
E10000027,10.501507,22.0
E09000017,27.995327,21.0
E06000001,3.407577,7.0
E10000031,16.790651,27.0
E10000006,52.80658,37.0
E10000030,68.615875,63.0
E08000019,46.148453,64.0
E06000055,11.530547,7.0
E10000020,44.48044,40.0
E10000003,17.393293,22.0
E06000044,5.9566092,1.0
E09000004,11.438101,11.0
E10000019,20.268341,26.0
E06000020,1.3103364,10.0
E09000029,14.860886,10.0
E06000012,0.6736272,4.0
E09000015,19.036026,13.0
E06000030,10.534666,17.0
E10000018,19.63881,30.0
E10000012,62.81658,70.0
E09000008,30.52642,25.0
E06000054,7.921902,10.0
E08000015,33.18291,15.0
E08000008,13.246603,8.0
E06000006,8.379831,7.0
E06000052,12.472131,8.0
E09000023,18.600195,14.0
E08000009,15.865173,16.0
E10000025,47.654087,35.0
E06000007,18.066454,20.0
E08000036,13.112832,12.0
E09000021,4.5013905,6.0
E09000009,9.023616,9.0
E08000004,27.932554,19.0
E08000005,30.86189,21.0
E08000027,16.842361,26.0
E09000016,14.13806,17.0
E08000014,20.18632,11.0
E10000024,23.698826,15.0
E06000022,27.145334,24.0
E08000023,6.0231614,1.0
E09000018,10.678954,25.0
E06000037,12.529608,12.0
E08000007,4.0468307,16.0
E08000010,24.069681,21.0
E06000040,24.988264,30.0
E10000011,2.4324787,6.0
E06000036,14.90127,10.0
E10000014,3.183179,5.0
E06000046,73.43803,83.0
E10000034,0.51315516,0.0
E08000021,30.25552,31.0
E08000034,25.69489,18.0
E06000027,11.719322,7.0
E06000032,1.2776127,10.0
E06000026,3.6905112,9.0
E10000028,18.935246,9.0
E10000032,43.758873,51.0
E06000033,31.876493,25.0
E06000013,4.2565026,7.0
E09000022,4.788364,17.0
E08000026,26.870817,15.0
E09000027,15.130376,25.0
E08000013,5.040472,4.0
E06000041,13.698867,14.0
E06000047,5.7868924,8.0
E06000017,49.00948,50.0
E10000021,0.3289123,0.0
E08000025,26.007998,15.0
E10000008,54.77881,54.0
E08000018,18.272245,18.0
E06000005,15.3269415,19.0
E10000017,10.084327,13.0
E06000009,84.780716,74.0
E08000030,8.85369,21.0
E06000057,17.154219,35.0
E06000038,28.186422,23.0
E10000007,10.621156,17.0
E10000023,24.686947,23.0
E06000031,22.734632,39.0
E08000033,0.5945988,10.0
E06000043,4.358372,4.0
E09000003,7.346794,8.0
E06000014,25.098608,10.0
E10000029,3.6738799,8.0
E10000002,25.682184,58.0
E09000006,17.751938,11.0
E08000011,15.075248,19.0
E06000021,10.333418,16.0
E09000026,20.369879,14.0
E06000056,12.120779,11.0
E06000002,13.212563,16.0
E06000034,22.968405,14.0
