n,o,l
E08000016,13.231262,21.0
E09000001,0.0055417833,0.0
E06000051,11.361759,16.0
E06000039,9.547676,9.0
E09000005,42.382683,26.0
E09000020,14.035526,3.0
E08000001,33.057823,25.0
E06000004,13.641118,10.0
E08000012,67.13805,35.0
E09000010,26.891323,22.0
E09000002,15.441841,15.0
E08000022,21.350105,7.0
E08000031,18.529648,9.0
E10000013,46.9954,38.0
E08000032,31.190231,22.0
E08000035,47.223328,38.0
E08000003,56.625885,37.0
E06000035,24.389688,13.0
E06000042,15.432102,6.0
E06000008,11.732653,11.0
E06000059,11.101084,5.0
E06000015,10.753014,9.0
E06000011,13.936894,16.0
E08000024,54.901596,29.0
E06000003,8.949461,8.0
E06000024,4.761721,1.0
E06000049,31.005432,19.0
E08000037,35.992188,20.0
E10000015,84.486015,50.0
E06000016,24.51585,22.0
E10000016,115.82526,117.0
E08000017,10.101156,8.0
E06000018,15.591954,11.0
E08000002,21.897593,16.0
E06000050,33.062305,25.0
E06000045,14.537445,10.0
E10000027,11.133024,11.0
E09000017,37.05698,22.0
E06000001,5.281902,6.0
E10000031,27.054585,11.0
E10000006,80.68726,34.0
E10000030,88.93821,54.0
E08000019,58.894573,35.0
E06000055,15.361788,10.0
E10000020,50.807655,40.0
E10000003,26.234987,13.0
E06000044,8.650435,7.0
E09000004,23.851692,6.0
E10000019,27.24628,24.0
E06000020,4.3560133,3.0
E09000029,21.226238,5.0
E06000012,1.1864597,2.0
E09000015,28.239115,13.0
E06000030,13.375914,10.0
E10000018,28.048006,12.0
E10000012,90.094925,46.0
E09000008,48.39345,26.0
E06000054,12.959971,11.0
E08000015,49.141376,27.0
E08000008,16.339087,18.0
E06000006,15.132671,4.0
E06000052,15.316522,20.0
E09000023,35.245735,12.0
E08000009,22.22184,12.0
E10000025,65.158066,38.0
E06000007,26.339912,7.0
E08000036,20.639011,18.0
E09000021,8.56661,5.0
E09000009,16.07279,9.0
E08000004,32.120556,21.0
E08000005,30.22496,22.0
E08000027,22.42595,16.0
E09000016,19.219751,12.0
E08000014,28.032654,19.0
E10000024,37.779133,21.0
E06000022,38.275085,28.0
E08000023,4.904469,2.0
E09000018,16.475754,9.0
E06000037,21.916204,10.0
E08000007,6.3818974,7.0
E08000010,33.00094,14.0
E06000040,27.913483,23.0
E10000011,5.309962,6.0
E06000036,21.065626,12.0
E10000014,5.3396645,7.0
E06000046,99.22289,71.0
E10000034,0.099808425,2.0
E08000021,37.805237,22.0
E08000034,36.089428,17.0
E06000027,19.25151,6.0
E06000032,5.8495665,2.0
E06000026,5.9068766,7.0
E10000028,25.152733,23.0
E10000032,52.112087,35.0
E06000033,45.72694,29.0
E06000013,12.358257,8.0
E09000022,6.526996,8.0
E08000026,34.013733,16.0
E09000027,19.35976,21.0
E08000013,9.27689,7.0
E06000041,25.49284,15.0
E06000047,7.065719,11.0
E06000017,54.986942,29.0
E10000021,0.08812879,1.0
E08000025,41.06289,18.0
E10000008,85.93011,50.0
E08000018,23.260935,31.0
E06000005,16.472927,26.0
E10000017,10.172635,15.0
E06000009,117.67415,63.0
E08000030,8.711013,11.0
E06000057,28.110394,13.0
E06000038,31.129747,37.0
E10000007,10.986294,25.0
E10000023,33.737328,21.0
E06000031,29.92228,27.0
E08000033,3.5048537,2.0
E06000043,5.394469,8.0
E09000003,11.305037,11.0
E06000014,42.461372,17.0
E10000029,6.852131,5.0
E10000002,31.180416,27.0
E09000006,26.326038,7.0
E08000011,21.687643,8.0
E06000021,9.258926,10.0
E09000026,31.214111,24.0
E06000056,19.971565,14.0
E06000002,16.025042,18.0
E06000034,35.32905,11.0
