n,o,l
tarragona,13.285553,0.0
almeria,6.635889,0.0
guadalajara,43.433308,18.0
lleida,11.072173,0.0
araba/alava,40.291065,0.0
bizkaia,103.55405,0.0
granada,55.92904,0.0
burgos,16.603785,23.0
alicante,41.73491,68.0
valladolid,77.54331,63.0
cuenca,41.33893,108.0
cordoba,13.005565,0.0
jaen,13.462989,0.0
malaga,53.65916,0.0
valencia,79.169876,68.0
toledo,77.96233,73.0
avila,37.76064,26.0
barcelona,378.86688,0.0
zamora,8.753098,14.0
ciudad_real,137.99374,86.0
palencia,36.925297,2.0
castellon,54.526775,33.0
leon,77.134544,91.0
girona,70.25462,0.0
caceres,14.058214,3.0
gipuzkoa,25.904572,0.0
cadiz,10.228102,0.0
badajoz,6.5917253,2.0
albacete,57.58649,100.0
sevilla,20.753452,0.0
salamanca,64.430046,154.0
soria,31.825226,55.0
huelva,4.8092675,0.0
segovia,31.809904,78.0
